4,4,1965,3.5,8.1,0,24.8,19.72,15.9,73.5,2.7333
5,4,1965,2.6,2.5,0,22.4,18.96,16.2,76.5,3.3
6,4,1965,2.6,9.6,0,25.2,20.4,16.4,66.25,2.6333
7,4,1965,3.4,8.8,0,26.6,21.58,17.7,66.25,4.7667
8,4,1965,3.3,10.6,0,27.2,22.24,17.8,68.25,2.9
9,4,1965,3.6,9.2,0,27.8,22.16,18.4,68.75,2.4
10,4,1965,2.5,8.2,0,26.8,21.64,16.4,68.5,2.1667
11,4,1965,2.5,9.7,0,28.9,22.4,19,70.75,2.1333
12,4,1965,3,10,0.2,28.4,22.8,18.2,61.75,3.1
13,4,1965,3.8,9.5,0.5,27.6,22.46,18.5,66,1.3333
14,4,1965,3.8,9.5,0,27.2,21.44,17.5,66.5,1.8333
15,4,1965,3.9,9.2,0,27.2,21.96,17.6,65.75,2.0667
16,4,1965,4.4,9.6,0,27.2,21.78,17.4,69.5,3.1667
17,4,1965,3.4,10,0,26,21.48,17.6,65.75,1.5333
18,4,1965,3.2,10.2,0,29,22.68,17.2,64.25,1.8667
19,4,1965,3.6,11.1,0,29.2,23.42,18.5,56.5,0
20,4,1965,4.3,10.2,0,28.2,22.66,17.9,61,2.4667
21,4,1965,3.9,11.3,0,28.6,23.72,19.2,63.75,1.5
22,4,1965,3.4,8,1.4,24,19.62,17.9,68.75,4.6
23,4,1965,3.7,11,0,24,19,15,63.5,4.3
24,4,1965,4.3,11.1,0,24.2,18.7,14.3,61.5,2.2667
25,4,1965,3.5,11.1,0,27,20.62,14.5,59,1.9
26,4,1965,3.3,11,0,28,21.28,15.6,61.75,0.66667
27,4,1965,3.7,10.4,0,29.6,23.36,16.6,58.75,1.8333
