14,11,1961,0.5,0.6,0.7,0.6,5.8,5.3,5.4,4.6,19.3,18.2,24.3,24.7,27.6,28.7,28.4,27.6,21.8,21.78,21.82,21.88,17.4,17.8,17.9,16.8,79.25,88,80.75,83.25,0,1.3333,1.6667,1.6667
15,11,1961,2.6,2.8,3.3,2.3,6.1,5.6,7.2,5.1,0,1.1,1.7,0,28.9,30.1,29.1,29.9,23.5,24.2,23.18,24,19.2,18.4,17.3,16.5,81.75,86.75,82,79,0,1,0.66667,1.3333
16,11,1961,2.4,2.4,2.7,3,0.9,1,1.6,2.1,1.7,11.2,0.3,0,26.9,27.7,26.4,28.8,20.86,21.56,21.52,21.32,18.2,18.4,18.3,16.1,87,92.25,82,82.75,2.5,2,2.6667,1.3333
17,11,1961,1.5,1.4,1.4,2,0.7,0.4,0,0.3,21.4,10.2,54.2,45.5,23,24.1,22.1,22.2,18.96,20.04,19.74,19.04,17.4,18.4,18,15.7,83.75,87,87,88,4.6667,2.3333,2.3333,3
18,11,1961,1.8,1.8,2.1,1.3,11.4,9.2,9.4,12,0,0,0,3,27.7,28,26.9,27.4,20.98,20.6,21.64,20.86,16,16.4,17.9,13.8,61,79.5,61.75,71.75,2.4,1.3333,3,2
19,11,1961,3.7,2.5,4,3.4,5,7.9,9.8,11.6,0,0,0,0,28.6,34.7,27.4,29.6,22.86,21.96,21.98,22.02,16.6,13.7,15.2,13.7,62.75,79.25,59,69.75,3.3333,1.3333,1.6667,2.6667
20,11,1961,3,2.6,3.7,4.3,12.2,10.1,11.1,12,0,0,0,0,31.2,31.1,30.2,31.4,24.76,25.52,22.44,23.14,17.6,13.7,14.1,14.6,59.25,43,64,63.5,1.1333,0.66667,1,0.33333
21,11,1961,4.6,3.6,4.3,5.3,11.2,9,8.8,11.2,0,0,0,0,32,32.8,32.1,33.5,26.32,24.28,24.42,24.66,18.6,14.8,15.8,15.5,49.75,67.25,62,62.5,2.5,0.33333,0.66667,0.33333
22,11,1961,5.9,4.8,5.7,5.4,10.2,9.5,9.9,11.6,0,1.3,0,0,33.6,33.3,32.3,33.9,26.24,25.06,25.72,25.9,20.6,18.8,21,19.1,56.75,76.5,61.25,67,1.5,1.6667,2,0.66667
23,11,1961,5.1,4.5,5.7,5.3,8.4,6.6,8.3,8.8,0,1.3,4.5,0.2,32.4,33.4,32,34.2,26.56,25.36,24.3,25.74,21.4,19.3,20,18.8,58.75,72.25,NaN,75.75,1.5,1.3333,0.5,1.3333
24,11,1961,4.1,4.1,3.5,4.4,8.9,8,6.9,9.3,0,0,NaN,4.8,32.7,32.7,32,33.3,25.42,22.84,23.28,25.46,20.8,15.6,18.4,18.7,61.5,81.5,73.75,65.5,0,0.66667,1.6667,1.3333
25,11,1961,4.7,3.2,3.7,4.1,8.2,6,9.1,9.3,0,14.1,13.9,0,31.8,32.7,31.1,33.4,25.68,23.08,25.22,27.02,20.4,15.5,19,18.1,49.5,80.25,48.75,60.5,2.6667,0.66667,3.6667,1.3333
26,11,1961,5.2,2.6,7.1,5.9,8.6,8,8.9,9.9,0,0,0,0,31.4,31.8,31,31.8,24.56,22.9,24.44,24.26,20,15.2,18.2,15.7,51.75,74.75,52,59.25,2.6667,0.66667,2.3333,1
27,11,1961,5.2,2.9,5.6,5.6,9.6,9.4,9.5,10.2,0,0,0,0,31.6,32.4,32,32.7,25.6,23.52,23.88,25.02,20,15.2,17.3,16.1,56.25,73.5,68,63.25,2,0.33333,0.66667,2
28,11,1961,4.5,3,4.3,4.7,7.5,8.9,8.3,9.5,0,0,0,0,32,32.1,31.3,32.9,26.36,23.88,24.32,25.22,21.6,17.5,18.1,18.2,55,76,63.75,63.75,0.5,1,1.3333,1
29,11,1961,4.7,3.5,4.3,4.6,5.6,4.9,5.7,5.3,10,0,9.3,0.3,30,32.2,29.3,31.7,23.84,23.58,22.66,24.74,18.4,18.6,18.2,18.1,71.5,82.75,81.5,65.75,1.3333,2.6667,2.3333,1.3333
30,11,1961,2.3,2.1,2.3,4.7,9.2,7.6,8.5,8.5,2,2.3,7.1,0,34,34.2,33.3,35,27.44,25.14,25.08,27.42,20.2,18,18,17.7,55.5,76.5,66.25,61.5,1.3333,0.33333,0.33333,0.66667
1,12,1961,5.2,3.2,3.6,5.4,6.7,1.8,6.8,6.6,0,0,0,0,33.7,34.1,34.2,35,27.74,25.94,25.4,27.92,23.4,19.1,18.3,21.2,56.75,70,66.5,63,1.3333,0.66667,1.6667,0.66667
2,12,1961,4.2,4.3,3.9,5,6.1,0,5.1,7.3,0,0,0.1,0.1,32.1,31.5,31,33.6,25.66,24.24,23.16,26.04,20.8,20.9,19,19.4,65.25,82.5,79,71.25,2.3333,2,1.6667,1.6667
3,12,1961,4,2.7,2.9,4.4,9.4,8.8,9.4,9.8,3.2,0,0,0,32.4,32.7,33.2,33.8,25.52,24.68,24.88,25.76,20.7,18.1,18.2,17.4,61.75,71.25,64.5,66.25,3.6667,1,2.3333,2.3333
4,12,1961,3.9,4.3,4.3,4.8,1.6,6.3,3.8,2.1,0,0,2.2,0,26.1,29.6,28.3,27.8,21.86,22.5,22.72,22.44,19.8,19.1,19.3,17.6,75.75,85.75,79.75,78.5,3.3333,3.6667,1.6667,1.6667
5,12,1961,2.9,2.3,3,2.3,0,0,0,0,0.4,14.2,1.5,13.4,20.4,20.3,21.1,23.2,17,17.42,17.82,18.16,15.4,16.6,16.4,14.5,90.5,96.75,89,90,0.6,2.3333,0.33333,1.3333
6,12,1961,0.9,0.6,1.1,0.6,0,0,0,0,15.4,20.9,11,8.8,17.3,18.1,18.4,17.6,15.94,16.38,15.5,16.14,15,15,10.4,13.7,82,96.75,91.25,91,0.9,0.33333,1.3333,0
7,12,1961,0.4,0.2,0.4,0.4,0,0,0,0,18.6,18.8,16.6,13.7,20.4,21.3,20.4,21,17.76,18.16,17.48,17.68,15,15.8,15.3,13.7,88.5,94.75,89.25,88.5,0.66667,0.66667,0.33333,0.66667
8,12,1961,0.8,0.7,1,0.5,0,0,0,0,1.6,3.2,0.8,3.9,19.1,19.7,19.3,20.6,17.38,17.1,18,17.8,16,15.9,16.1,14.9,91,96.75,88,91.5,0,0,1,0.33333
9,12,1961,0.4,0.3,0.7,0.5,3.1,1.1,1.5,2.6,3,9.7,5.5,4.4,24.9,24.8,24.2,24.9,19.98,19.32,19.28,19.86,15.4,15.3,15.2,13.7,76.5,94,83.75,82.5,0.83333,0.66667,2,1
10,12,1961,1.9,1.2,1.8,1.9,6.8,4.5,6.3,6.3,0,0.9,0,0,27.5,26.3,25.3,26.7,22.4,20.92,21.82,21.66,17.1,14.5,19.2,14.9,73,84.75,74.25,84.25,0,0.33333,1.6667,0.33333
11,12,1961,1.7,1.4,1.7,2.2,7.8,3.8,6.3,4.5,0,1,16,7.7,27.9,26.8,28,27.8,21.58,20.92,20.94,21.3,16.2,14.8,18.1,14.5,74.25,83.75,82,80.5,0,0.66667,1.6667,0.66667
12,12,1961,2.5,1.5,2.2,1.9,2.1,1,2.9,4.4,2.5,9.6,5.1,4.6,24.2,25.8,25.1,25.6,20.72,21.38,20.9,20.78,18,18.4,17,15.4,84.25,92,87,87.25,0.33333,0.66667,0.66667,1
13,12,1961,1.3,1,1.4,1.2,0.5,0.5,1.4,0.4,3.7,1.8,12.8,1.7,25.7,25.7,25,22.9,19.4,19.78,19.16,19.06,16.3,16.9,16.1,14.9,85.25,93,88.5,88.5,0,1.6667,0.33333,0.33333
14,12,1961,1,0.9,1,1,0,0,0,0,27.2,33.5,9.5,32.1,21.2,21.1,21.2,21.2,18.8,18.52,18.82,19,15.6,16,15.9,14.5,84.25,97.5,89.75,89,2.6667,1.3333,1.6667,0.33333
15,12,1961,1.5,0.4,1.5,1,1.6,0,2.6,2.5,0.9,12.6,2.9,3.8,25,24.4,24.3,24.8,20.48,20.06,19.76,20.3,16.8,17.8,18,16.4,70.75,86.75,79.5,78.25,2.4,1.6667,2.3333,3.6667
16,12,1961,3,1.3,3.1,2.5,8.3,5.6,9.8,8.8,0,0,0,0,28.8,28.6,27.1,28.6,22.2,22.08,21.78,22.22,18.6,15.5,16,15.7,68.25,73,64.5,73.25,2.5,2.3333,3.6667,2
17,12,1961,3.3,2.5,4.6,3.4,10.7,8.2,9.5,11.5,0,0,0,0,30.7,29.5,29,30,23.62,22.08,23.48,23.18,18.2,15.6,18.2,15.8,63,80.5,62,71,3,1.6667,3.6667,1
18,12,1961,3.5,2.5,3.8,4.2,8.6,6.8,9.5,11.9,0,0,0,0,30.2,30.8,30,29.8,23.48,23.4,22.98,22.98,18.4,15.8,15.3,16.1,67.5,73.75,64.75,73.75,3.1667,2,1.6667,0.66667
19,12,1961,3.9,2.6,4.1,3.3,8.3,8,10.2,11.6,0,0,0,0,28,29.8,27.4,29.4,23.04,20.96,20.86,22.18,19.2,15.2,15.2,16,60.75,78.75,74,70.25,1.8333,1.3333,1.6667,1
20,12,1961,3.5,2.9,4.3,3.9,10.6,9.2,10.6,10.8,0,0,0,0,30.2,31.1,30,30,23.72,22.6,23.06,22.72,18.4,14.6,15.4,15,58.75,73.5,58.75,69.75,2.3,1.3333,3.6667,1.6667
21,12,1961,3.9,2.9,5.1,4.2,10.7,9.1,9.1,10.3,0,0,0,0,30.4,31.2,30,30.6,23.44,21.58,23.92,23.2,18.8,14.8,20,16.3,62.25,77.75,62.25,70.25,2,0.66667,3,1.6667
22,12,1961,3.7,2.8,4.3,4.2,8.8,8.6,8.4,9.6,0,0,0,0,30,31.6,29.8,31.8,24.36,22.76,21.92,23.34,18.2,14.6,15.2,15.6,57.5,79,76.5,68.5,2.3333,2,1.6667,1
23,12,1961,4,2.9,3.1,3.6,12,8.7,11.2,11.9,0,0,0,0,31.5,31.5,30.8,31.6,24.94,22.84,22.2,23.68,19.4,14.6,14.6,15.4,55.5,71.25,69.25,66.5,2.3333,1.3333,1.6667,0
24,12,1961,4.4,3.3,4,4.2,11,8.7,10.3,10.5,0,0,0,0,31.3,32.2,31.4,32.4,25.64,24.48,23.94,25.06,20.2,16.9,16.2,15.4,54.25,64.25,65.25,65,3.3333,1,1.6667,0
25,12,1961,5.3,4,4.3,5.1,9.6,9.8,9.4,11.9,0,0.1,4.9,0.1,31.6,32.2,30.8,32.8,25.94,25.66,24.78,25.32,21.7,20.3,19.3,17.6,56.25,64.25,61,65.75,4.1667,1.3333,3,1.3333
26,12,1961,5.3,4.8,5.5,4.9,9.8,7.9,9.5,8.6,0,0,0,0,29.9,30.1,28.9,30.4,24.22,23.22,24,23.94,19.4,20,19.6,18.2,47.5,69.5,52.5,66.5,2.8333,2,3,1
27,12,1961,5.2,3.6,5.6,5.2,4.9,1.7,5.4,4,0,0,0,0,27.6,26.8,27.2,29,22.88,22.32,22.02,23.18,18.8,18.9,19.7,17.9,57.25,72.5,69.75,67.5,1.2667,0.66667,3,0.66667
28,12,1961,3.8,2.7,3.9,4.4,0.8,0,0.8,1.4,0,0,0,0,26.2,22.5,25.6,27.2,20.86,20.56,21.04,21.56,18.1,19.2,18.3,17.2,76.5,89,88.5,85.25,3,1,2,0.33333
29,12,1961,1.5,1.1,1.5,1.2,4.2,6,3.3,6,7.8,2.5,11,15,26.6,27.7,27.2,27.2,21.36,21.44,21.48,21.54,18.4,17.4,17.4,16.3,84.5,85.25,83.75,85.25,1.1667,0.33333,3,1.6667
30,12,1961,1.3,1.9,1.8,1.5,1.7,0.3,1.6,0.4,22.9,43.6,18.4,24.3,26.4,25.2,25.2,24.8,21.24,20.98,21,21.02,18.2,18.8,19,16.5,88.75,97.5,89.75,91,0,0.66667,0.66667,0.33333
31,12,1961,1.3,0.8,1.4,1,6.3,7.2,6.1,5.9,3.5,16.5,13.4,3.2,27.4,27.6,25.8,27.8,21.76,21.14,21.96,22.02,18.4,17.4,18.8,16.9,73,83.25,75,78.25,3.4667,0.66667,2.3333,1.3333
1,10,1962,3.8,2.8,4.4,4.2,4.7,5,3,4,0,0,0,0,28.6,30,27.9,30,21.96,20.58,21.56,22.52,18.4,15.3,19.1,16.3,66,73.75,74.5,78,1.8333,0.66667,1.3333,0
2,10,1962,3.3,2.7,3,3.1,0.1,0.3,0.3,0,0,7.7,10.2,0.4,22.2,23.2,22.4,24.9,20.16,19.2,20.08,20.3,18.2,15.2,17.7,15.9,82,93,87.5,85.25,0,0.66667,1,0
3,10,1962,2.5,0.5,0.8,1.1,1.9,1.9,2.1,1.5,4.9,14,9.2,12.4,26.2,27.1,26.8,28.8,20.32,20.52,20.5,21,13,17.9,17.7,15.3,76.5,83.25,81.25,80.75,0,1,1.3333,2.6667
4,10,1962,1.2,2.1,2.3,3.1,6.8,4.6,5.2,4.6,0,0,0,0,27.8,28.5,28.8,29.8,21.64,20.72,21.22,21.38,18.2,15.5,17.2,14.3,80,82.75,83.5,86.25,0,1,1.6667,2
5,10,1962,2.5,2,2.5,2.5,5.8,4.6,4.5,5.4,14.6,14.5,11.5,7.3,27.8,28.7,27.6,29,22,20.28,19.76,21.22,16.8,17.1,16.2,14.4,61,80.5,79.25,75,0.4,0.66667,1.6667,1
6,10,1962,4.6,2.5,3.3,3.3,10.7,9.7,9.2,10.5,0,0,0,0,27,29.3,28.6,29.6,20.6,20.52,21.6,22.1,15.8,14.1,15,14,59.75,68.5,55.5,67.25,2.6333,0.66667,2.6667,2.6667
7,10,1962,4.7,3.4,4.2,5.4,10.8,9.1,7.6,10.3,0,0,0,0,28,29.2,28.1,30.4,21.64,20.1,21.06,22.06,16.6,12.3,13.2,13.2,57.25,70.25,60.5,68.75,2.6667,0.66667,3.6667,1.6667
8,10,1962,4.3,3,4.1,4.7,9.3,8,8.6,7.1,0,0,0,0,29.4,29.5,29.4,30.2,23.32,20.2,21.18,21.86,16.4,13.7,15.6,14.3,51.75,72.5,69,69.25,3.0667,0.66667,0.66667,1
9,10,1962,3.1,3,3.6,4.6,2.1,2.1,1.2,1.6,0,0,0,0,27.7,29,27.2,29.9,23.94,22.68,21.54,24.16,20,17.3,18,16.8,64,74.75,81.25,70.25,0.83333,0.66667,0.33333,0.66667
10,10,1962,3.4,2.2,2.2,3,1.7,2.1,1.2,0.4,19,3.9,19.9,8.9,26.2,28.5,26.2,27.4,20.08,21.82,21.44,21.3,13.6,18.7,18.5,16.8,84.25,82.5,82.5,89,2.2,1,1.3333,1.3333
11,10,1962,1.6,1.5,1.5,1.1,1.8,3.3,2.6,2.3,29.1,12.3,23.4,14.8,26.2,27.2,26.6,29,21.12,20.98,19.76,22.52,18,19.2,17.6,17.4,82.5,83.75,87.5,79.5,1.1667,0.66667,1.3333,2.3333
12,10,1962,1.2,1.5,1.4,2.7,4.4,4.7,4.2,1.6,47.6,5.4,9.6,8,25.3,27.5,26.6,26.8,21.18,20.22,19.72,20.66,17,16.3,16.9,15.7,82.25,85.5,86,85.25,0,0.66667,0.66667,0.66667
13,10,1962,1.8,1.6,1.8,1.7,0.2,7.4,6,4.8,10.7,14.4,24.6,32,26,28,26.8,27.3,20.04,21.46,20.76,21.38,16.9,17.9,17.2,16.1,80.75,79.25,84.75,82.75,0.86667,1,0.66667,0.66667
14,10,1962,1.6,2.4,1.9,1.6,1.8,0.7,1.5,1.8,3.1,0,11.4,9.9,23.3,25,24.7,26,19.34,19.8,20.3,20.18,16.8,16.9,16.4,15.6,81.5,86,77.5,89.25,3.3,0.66667,1.6667,0.66667
15,10,1962,2,1,1.9,1.7,9.8,7.2,7.8,9.2,0.6,9.5,0.9,35.6,25,28.7,26.6,29,20.72,21.46,21.4,21.6,17.4,17,16.5,15.3,70.75,76.75,72,78.75,3.8333,1,3.3333,0.66667
16,10,1962,3.4,2.4,2.8,3.1,8.9,8.4,9.8,11.1,0,0,0,0,26.6,28.9,27.7,29.4,22.04,21.86,22.74,22.5,18,15.6,18.8,14.9,66.25,72.25,65.75,73.75,3.0333,0.66667,3.3333,2
17,10,1962,4.6,2.6,3.9,4.6,9.1,6.9,10.1,9.5,0,0,0,0,26.8,28.2,27.4,28.4,20.92,20.48,22.24,21.66,14.6,14.9,17.5,15.4,65,75.5,66.25,75.25,4.4667,0.66667,3,1.3333
18,10,1962,4,2.4,3.9,4.8,6.8,6.1,5.3,8.1,0,0,0,0,28.1,29.3,28.8,30,22.94,21.2,22.12,22.66,18,15.1,17.7,15.2,59.5,73.5,72,68.75,1.3,0.66667,2,0.66667
19,10,1962,4,2.4,2.5,4.3,4.8,6.2,6.2,7.3,0,0,0,0,30.6,30.8,30.4,31.6,24.88,22.36,22.52,25.12,18.2,14.6,14.8,15.8,53,69.25,68,60.75,2.1333,1,1,0.66667
20,10,1962,4.7,3.2,4,5.1,2.6,3.5,2,7.2,0,0,0,0,28,30.2,28.4,31.5,21.76,22.28,21.86,24.42,19,19.7,18.7,18.6,68.25,73,72.75,71,4.6333,0.66667,2.3333,2.3333
21,10,1962,3.2,3,2.9,4.3,1.4,1.3,0.4,1.7,0,0,0,0.3,19,21.8,20.2,22.7,16.3,17.98,17.44,17.52,14.5,14.9,15.6,13.9,75.25,71.75,73.75,80.75,5.5,2.3333,3.6667,3.3333
