1,1,1961,1,1,30.3,24.8,21,18.6,93.25,0
2,1,1961,1,0.4,10.6,23.8,20.32,18.8,97.5,0
3,1,1961,0.5,0.9,36.1,24.7,20.9,18.7,97,1.1333
4,1,1961,0.5,0,38.1,21.4,19.96,18.8,98.5,0.86667
5,1,1961,0.3,0,67.1,22.4,20.04,18.4,95.25,0
6,1,1961,0.5,0.1,7.2,25.6,20.56,18.4,89.75,1.5
7,1,1961,1.1,3.1,17.9,27.3,21.98,18.6,88.5,0
8,1,1961,0.9,0.2,0.5,24.2,21.3,19.9,96.25,0
9,1,1961,0.6,4.1,22.8,27.6,23.12,19.2,79,2
10,1,1961,1.9,0.5,35.6,26,21.2,19,94,0.66667
11,1,1961,0.7,4.4,79.8,28.2,21.48,17.4,87.5,1.6667
12,1,1961,1.5,0,14.1,20.9,18.82,18,95.25,1.6667
13,1,1961,0.4,0.6,6.5,23.8,19.54,17.1,90,1.6667
14,1,1961,0.9,6.7,6.4,26.6,21.36,17.2,86.5,1.6667
15,1,1961,1.5,4.9,9.2,25.8,20.8,16.4,84.5,0
16,1,1961,1.4,6.1,0.6,27.2,21.28,17.4,83.5,0.66667
17,1,1961,1.5,12,6.2,31,23.82,18.3,71.25,1.6667
18,1,1961,2.9,11.3,0,31.4,24.82,18.7,67.25,2
19,1,1961,3.3,3.5,0,27.8,23.68,19.8,71.5,3
20,1,1961,2.2,4.3,0.6,28.8,22.22,18.8,83.75,1.6667
21,1,1961,1.5,5.9,41,29,21.72,18,78,1.5
22,1,1961,1.7,4.1,1.2,27,22,17,80.5,1
23,1,1961,1.8,5.7,0.2,28.8,22.96,18.6,78.75,1.8333
24,1,1961,2.2,1.6,19.6,27.8,21.32,19,92.25,0.66667
25,1,1961,0.9,1.1,6,26.4,21.08,18.4,92.25,2
26,1,1961,0.8,0,63.6,21.2,19.48,18.8,96.25,2
27,1,1961,0.7,0,75,23,19,17.2,87.25,1.1333
28,1,1961,0.7,0,12.9,23.4,19.68,17,96,1.6667
29,1,1961,0.7,1.8,15.6,24.8,20.64,19,91,2.8
30,1,1961,1,2.1,8.8,26.7,21.58,18,90.5,1.6667
31,1,1961,0.9,2.8,3.1,28.8,21.82,19.4,90.75,1.3333
1,2,1961,1.4,9.9,8,30.2,23.44,18.8,76.25,1
2,2,1961,2.6,10.2,8.4,30.8,24.34,19.3,75.25,2.2667
3,2,1961,2.4,7.6,0.4,30.2,24.64,20,75,1.1667
4,2,1961,2.5,7.7,0,30.7,24.7,19.6,68.75,2
5,2,1961,3.4,10.2,0,30.4,24.44,19.4,71.75,2.3333
6,2,1961,3.5,11.4,0,32,24.96,19.2,63.5,0.66667
7,2,1961,3.1,10.9,0,31,25.02,19.1,63.25,1.8333
8,2,1961,3.6,9.9,0,31.7,25.18,18.6,60.5,2
9,2,1961,3.7,6.9,0.6,30.2,24.16,20.4,78,2
10,2,1961,2.3,6.7,0,28.3,23.94,20,79.75,2.6333
11,2,1961,2,0.4,0,27.5,22.84,20.1,86.25,1
12,2,1961,2,0,30.7,24.6,20.82,17.9,92.75,1
13,2,1961,0.5,3.1,46,26.3,20.9,18.8,91.25,1.4667
14,2,1961,1.8,0,37.2,23.6,19.3,17.3,94,1.8
15,2,1961,0.5,0,75.5,19.9,17.94,16.1,95.5,1.7
16,2,1961,0.7,5.4,4.8,27,21.5,17.7,75.5,3.6667
17,2,1961,2.5,7.6,0,27.2,22.12,18.2,70.25,1.6
18,2,1961,3.3,5,0,27.4,21.96,17.8,72,1.3
19,2,1961,3,6.1,0,28.5,22.96,19,71,1
20,2,1961,2.8,1,11.2,23.9,20.34,18.4,89.75,0
21,2,1961,1,4.9,4,28.9,22.42,19,81.5,0.66667
22,2,1961,1.6,9.1,0.2,28,23.02,18.7,73,4.4667
23,2,1961,2.5,0.9,0,28.1,23.04,19.7,81,0.83333
24,2,1961,2.1,0.6,9.7,29.8,23.44,19.8,78.25,0.33333
25,2,1961,2,0.8,0,29.9,23.38,19.4,80,0
26,2,1961,2.2,4.9,0.8,29.5,22.72,19.3,82,4.2
27,2,1961,2.5,10.5,0,29.1,23.98,18.4,74.25,0
28,2,1961,2.8,6.6,0,29.5,24.58,20,77,0.36667
1,3,1961,2.4,6.4,2.6,28.7,23.1,19.2,79,1.8667
2,3,1961,1.9,0.6,2.8,27.2,22.18,18.9,83.75,0.8
3,3,1961,1.7,5.1,0.6,27.8,23,18.6,77.5,1.4667
4,3,1961,2.1,10.7,0,29.9,23.86,19.2,76.75,1.9333
5,3,1961,2.4,7.8,6.2,30.8,23.82,19.5,81,3
6,3,1961,2,3.8,25,27.7,22.58,18.2,83.5,0.4
7,3,1961,1.6,1.4,0,27.5,21.36,18.5,86.25,2.7333
8,3,1961,0.4,0.5,56.8,25.7,21.3,18,85.25,0.66667
9,3,1961,2,8.3,1,30.8,24.44,19.4,76.25,0.66667
10,3,1961,2.3,8.1,3,31.5,23.82,20.2,78.75,2
11,3,1961,2.6,7.4,6.1,29.8,24.68,21.2,78.25,1.8333
12,3,1961,2.1,5.3,0,30.8,25.28,21,75.75,2
13,3,1961,2.6,8,71.4,31.1,23.82,18.2,76.75,0.8
14,3,1961,2.3,8.3,0,30.7,24.44,19.9,73.5,4.1
15,3,1961,2.6,8.2,2,29.6,24.48,19.8,74,2.3333
16,3,1961,2.7,7.6,0.8,29.2,23.98,18.3,77.5,0
17,3,1961,2.9,5.4,0,30.2,25.04,20.6,75.75,2.8333
18,3,1961,3,3.6,0.4,29.2,24.8,20.2,75,0
19,3,1961,2.4,3.9,0,29,22.4,17.6,89.25,1.3333
20,3,1961,1.8,10.1,3,29.6,23.56,18.6,74.5,3.3333
21,3,1961,2.6,9.3,0,29.4,23.44,19.6,72,2.7333
22,3,1961,2.6,10.6,0,29.1,23.02,18.2,70.75,2.5
23,3,1961,2.9,9.7,0,27.8,22.28,18.8,72,2.3667
24,3,1961,2.6,9.1,0,26.8,21.32,17,76.5,2.8333
25,3,1961,2.5,10.5,0,27.6,22.44,17.8,68,3.9333
26,3,1961,2.6,8,0,29.4,22.76,17.6,78.75,1
27,3,1961,2.6,10.8,11,27.2,21.96,19.4,71.5,6.2333
28,3,1961,3.9,9.1,0,25,19.12,16,65.75,6.2667
29,3,1961,3.5,8.3,0,22.8,17.92,13.8,62,3.9
30,3,1961,3.3,11.1,0,25.8,18.8,12.8,55,3.1333
31,3,1961,3.8,10,0,24.3,19.22,14.8,62,3.5333
1,1,1962,1.9,7.5,2.1,28.4,21.64,17.8,75.25,3.6
2,1,1962,3,11,0,29.8,23.92,18.6,69.75,2.3333
3,1,1962,2.6,3.6,1.4,28.4,23.4,20.4,81,1.3333
4,1,1962,2.4,0.7,35.1,25.5,20.66,18.8,92.75,0.83333
5,1,1962,1,0.9,65.6,26.3,21.66,18.6,90.5,1.1667
6,1,1962,0.9,7.7,25.2,29.4,23.48,19.4,78.75,0
7,1,1962,2.1,3.4,17.2,27.6,22.56,18.7,82.5,0
8,1,1962,2,0.9,0,26.6,22.76,20,85.5,0
9,1,1962,1.2,1.5,5.6,25.6,21.04,19,91,0
10,1,1962,0.7,0.4,14,23.5,20.74,18.4,92,0
11,1,1962,0.5,1,124.9,23,20.08,17.8,95.5,0
12,1,1962,0.5,8.7,3,28.2,24.92,17.8,82.75,0
13,1,1962,1.7,10.2,10.6,31.6,23.28,19,76.25,2.1333
14,1,1962,2.3,6.9,40.6,29,23.84,19.4,81.75,1
15,1,1962,1.6,2.5,6.8,28.9,23.66,20.4,83.75,0
16,1,1962,1.5,2.2,39.8,29,22.92,19.4,81,2
17,1,1962,1.9,6,0,29.8,23.3,20,80.75,1.8
18,1,1962,1.6,1.4,5.3,25.8,21.94,19,89.5,0
19,1,1962,1,8.4,6,29.4,23.92,18.8,75.5,0.83333
20,1,1962,2.4,3.3,0,29.4,22.32,18.8,82,0.53333
21,1,1962,1.8,3.7,10.4,27.8,21.38,17.9,88.25,1.8
22,1,1962,1.3,5.6,54.4,28.3,22.32,17.6,86.25,0
23,1,1962,1.4,2.9,34.2,27.6,22.64,18.6,86.25,0
24,1,1962,1.2,0.4,0.4,26.8,22.56,19.4,88,1
25,1,1962,1.3,6.1,11.6,29.6,22.46,19.2,79,1.6667
26,1,1962,2,0.7,27.4,28,21.48,18.8,80,1
27,1,1962,1.9,1.9,19,26.8,21.32,18.6,85,0.83333
28,1,1962,1.6,5.5,14,28.3,22.5,19,79.5,0
29,1,1962,2.4,5.2,0.2,26.8,22.38,19.2,77.5,0.66667
30,1,1962,2.1,7.9,25.7,28.5,20.9,17.2,83,1
31,1,1962,2,7.3,29.5,27.2,21.7,17.1,71,0
1,2,1962,2.8,8.8,0,28.2,22.42,18.5,77.25,2.5
2,2,1962,3,2.9,0.8,26,21.58,19,88.75,3
3,2,1962,1.7,7.4,0.8,27.8,22.72,17.6,73.25,1.1333
4,2,1962,2.2,0.7,0,26.4,23.1,19,73.5,1.5
5,2,1962,2.3,0.5,65,24.8,21.82,20,85.25,0
6,2,1962,1.1,0.7,14.2,25,20.44,18.8,90.25,0
7,2,1962,0.7,4.4,70.4,26.2,21.88,18.2,79.75,1.3333
8,2,1962,1.9,4,2.8,NaN,NaN,19.4,NaN,2.25
9,2,1962,1.3,0.6,27.6,NaN,NaN,17.8,NaN,1.25
10,2,1962,1.3,6.5,36,29.1,22.06,18.4,85,1
11,2,1962,2,2,7,24.6,21.3,19,95.25,0
12,2,1962,1.2,10.5,0.7,NaN,NaN,18.6,NaN,0
13,2,1962,3.1,3.8,0,27.6,23.68,19.2,79.5,0.33333
14,2,1962,2.1,4.6,0,28.5,23.46,20.4,76.75,1.3333
15,2,1962,2.3,2.9,1,27.8,22.94,20.6,78.25,1
16,2,1962,2.3,5.7,0,28.2,23.16,18.4,69.75,0.33333
17,2,1962,3.9,9.5,0,31,24.22,20.2,69.5,1.6
18,2,1962,3.8,10,0,30.6,25.08,19.2,65.5,0
19,2,1962,4,3.8,1.4,29.7,23.64,20.2,76.75,1.5
20,2,1962,2.5,1.8,16.6,26.6,22.22,18.4,78.5,1
21,2,1962,2.3,9.8,0,29.8,24.24,19.4,68,1.1
22,2,1962,3.4,8.8,0,29.4,24.14,19.8,68.5,1.6667
23,2,1962,3.3,3.4,16,27.6,22.76,18,80.5,1
24,2,1962,2.1,6.2,0.3,28,22.6,20,80.5,1.5333
25,2,1962,2.4,5.2,15.2,28,22.2,19,82.25,1.3333
26,2,1962,2.5,3.6,3.6,24.2,20.76,17.8,86,2.8333
27,2,1962,1.9,1.7,0,23.6,21.04,18.8,78,3.1667
28,2,1962,2.3,8.6,0,25.6,21,18.6,73.25,2
1,3,1962,3.5,1.2,0,25.9,21.28,17.2,68.25,3.8
2,3,1962,3.6,4.6,0,26.3,22.06,18.2,71.5,1.3333
3,3,1962,2.6,0,20.4,22.6,20.4,18,94.25,0
4,3,1962,0.4,4.1,3.4,27.2,21.6,18.8,83.75,0
5,3,1962,1.7,1.1,4,24,21.44,18.2,84.5,0
6,3,1962,1,1.8,13.5,26.2,21.22,18.2,87.25,0
7,3,1962,1.5,5.8,18,29.5,22.76,19.4,82.5,0
8,3,1962,2.3,9.3,0,29.6,23.64,19.4,77.25,1.3333
9,3,1962,3.2,9.9,0,27,22.4,19.4,76.5,1.6667
10,3,1962,4.3,8.8,0,28.2,22.72,18.2,72.75,2.5
11,3,1962,2.9,3.3,0,27.3,22.56,19.6,76.25,2.7
12,3,1962,3.3,5.6,0,26.5,22.3,20,75.5,3
13,3,1962,2.7,6,0.4,26.4,22.04,19.2,77.75,3.1667
14,3,1962,2.9,1.8,0,26.9,22.38,18.1,69.5,2.3333
15,3,1962,3.1,7.4,0,27.2,22.48,18.2,69.75,3.2667
16,3,1962,3.9,2.9,0,26.1,22.22,18.8,70.25,3.4
17,3,1962,3.9,9.4,0,27,22.76,19.4,65.5,2.4333
18,3,1962,4,9.1,0,26.7,22.02,18.4,69,2.8333
19,3,1962,3.5,9.8,0,28.1,22.82,19,NaN,2.75
20,3,1962,3,5.5,NaN,NaN,23.56,NaN,65.25,0.33333
21,3,1962,3.2,4.4,1.6,28.2,22.84,20,78.75,0.93333
22,3,1962,2.3,6.7,1,28.6,22.52,18,67.25,1.1667
23,3,1962,3,8.3,35.4,28.8,23.24,17.4,66.75,0
24,3,1962,3.7,9.3,0,29.4,23.4,20,68,2.1667
25,3,1962,4.1,7.4,0,27.2,22,18.4,66.5,2.3333
26,3,1962,3.4,10.4,0,27.2,22.16,18.2,63.75,1.6
27,3,1962,4,8.3,0,27.4,22.68,18.2,66,3.6667
28,3,1962,3.5,8.1,0,28.2,22.64,18.4,68.25,1.5
29,3,1962,3.3,8.9,0,28.3,23.1,18.8,64,1.6667
30,3,1962,3.2,7.5,0,27.6,23.12,19,65.5,1.8
31,3,1962,3,4.4,0,27.8,22.52,19,74.75,1.5
1,1,1963,0.9,8.1,11.3,27.8,23.12,18.4,81,0
2,1,1963,2.7,6.2,12.5,28.2,23.26,19.6,77.25,2.5667
3,1,1963,2.3,11.7,4.1,NaN,NaN,18.8,NaN,2.9
4,1,1963,3.1,11.7,0,31.9,25,19.9,66.5,2.2
5,1,1963,3.5,11.5,0,30.1,24.46,19.8,65.5,3.5667
6,1,1963,3.7,11,0,29.2,23.9,19.3,66.5,3.9
7,1,1963,3.1,3.3,1.4,27.8,22.5,19.1,84.5,1.6333
8,1,1963,1.6,7.7,0.9,30.5,NaN,NaN,70.5,0.6
9,1,1963,3.1,9.5,0,29.6,NaN,NaN,64.75,0.53333
10,1,1963,3.6,11.4,0,29.5,24.4,19.1,71.25,0.6
11,1,1963,4.6,12.2,0,29.1,24.4,20.3,64.5,2.1667
12,1,1963,4.2,11.8,0,28.6,23.4,19.8,59.5,4
13,1,1963,4.2,10.1,0,29.7,23.96,19.3,63,4.3333
14,1,1963,3.9,9.6,0,30,24.1,19.1,60.5,1.2333
15,1,1963,3.7,5.2,0,28.6,23.2,20.2,72,2.5667
16,1,1963,3.5,3.4,0,27.4,22.88,20,64.25,2.7
17,1,1963,3.7,11,0,31.6,25.86,20.8,56.25,1.9333
18,1,1963,4.4,12,0,31.8,26.54,21.3,54.75,1.6333
19,1,1963,5,10.7,0,30.2,NaN,NaN,68,3.1667
20,1,1963,3.7,10.2,0.3,30.2,NaN,NaN,68,1.7667
21,1,1963,3.7,7.4,0,30.9,NaN,NaN,55.75,0.46667
22,1,1963,4.3,9.1,0,30.9,NaN,NaN,70.5,0.76667
23,1,1963,3.8,6.4,11.6,30,NaN,NaN,73,2.5333
24,1,1963,2.5,0.9,10.6,25.8,21.84,19,78.5,3.4
25,1,1963,2,9.2,1,30,24.6,20.2,60.75,3.4667
26,1,1963,4.7,11.3,0,29.3,23.88,19.1,54.25,1.9
27,1,1963,4.2,10.4,0,30.2,24.78,19.1,52.5,2.3
28,1,1963,4.4,12.4,0,32.6,26.22,20.1,54.75,1.9
29,1,1963,5.1,7.5,0,31.2,25.34,21.2,70.25,2.6
