1926, 9, 9, '0', '34.2', '10.3'
1926, 9, 10, '0', '33.3', '13.8'
1926, 9, 11, '0', '28.8', '11'
1926, 9, 12, '0', '31.9', '11'
1926, 9, 13, '.6', '32.1', '15.8'
1926, 9, 14, '0', '32.4', '10.5'
1926, 9, 15, '0', '34.1', '15.6'
1926, 9, 16, '0', '34.7', '18.3'
1926, 9, 17, '3', '30.1', '20'
1926, 9, 18, '0', '31.3', '15.5'
1926, 9, 19, '0', '33.7', '16.9'
1926, 9, 20, '0', '34.1', '15.6'
1926, 9, 21, '0', '34.7', '14'
1926, 9, 22, '0', '34.7', '13.9'
1926, 9, 23, '0', '34.8', '13.9'
1926, 9, 24, '0', '34.9', '12.9'
1926, 9, 25, '0', '32.3', '13'
1926, 9, 26, '0', '34.8', '13'
1926, 9, 27, '0', '34.9', '12.8'
1926, 9, 28, '0', '33.5', '13.4'
1926, 9, 29, '0', '34.4', '13.3'
1926, 9, 30, '0', '33.9', '13'
1926, 10, 1, '0', '32.3', '12.2'
1926, 10, 2, '0', '34.1', '18.2'
1926, 10, 3, '0', '34.4', '15'
1926, 10, 4, '0', '34.5', '14.8'
1926, 10, 5, '0', '34.7', '13.6'
1926, 10, 6, '0', '34.4', '12.4'
1926, 10, 7, '0', '30.7', '12.4'
1926, 10, 8, '0', '31.9', '15'
1926, 10, 9, '0', '33.3', '16'
1926, 10, 10, '0', '33.3', '16.2'
1926, 10, 11, '0', '33.3', '18'
1926, 10, 12, '0', '32.9', '18.2'
1926, 10, 13, '4.1', '31.8', '16.6'
1926, 10, 14, '19.5', '25.3', '16.9'
1926, 10, 15, '1.3', '25.4', '18'
1926, 10, 16, '9', '26.8', '18.2'
1926, 10, 17, '9.2', '22.4', '16.3'
1926, 10, 18, '13.2', '23.3', '15.2'
1926, 10, 19, '12', '25.6', '15'
1926, 10, 20, '2.3', '28.9', '15'
1926, 10, 21, '0', '21.8', '15.9'
1926, 10, 22, '3.1', '23.1', '14'
1926, 10, 23, '0', '24.2', '15.6'
1926, 10, 24, '0', '26.8', '15'
1926, 10, 25, '1.4', '20.4', '16.9'
1926, 10, 26, '5.2', '24.6', '16.8'
1926, 10, 27, '0', '26.7', '16.8'
1926, 10, 28, '0', '28.9', '16.4'
1926, 10, 29, '3.5', '31.8', '15'
1926, 10, 30, '0', '33.3', '18.5'
1926, 10, 31, '0', '33.4', '14.9'
1926, 11, 1, '0', '30.9', '20.2'
1926, 11, 2, '0', '29.9', '20'
1926, 11, 3, '0', '33.7', '19.6'
1926, 11, 4, '.3', '29.9', '20'
1926, 11, 5, '4', '30.9', '17'
1926, 11, 6, '8', '27.8', '12'
1926, 11, 7, '0', '29.9', '18.6'
1926, 11, 8, '0', '30.5', '20'
1926, 11, 9, '5', '22.9', '17.5'
1926, 11, 10, '0', '31.8', '17.4'
1926, 11, 11, '6', '30.9', '20.5'
1926, 11, 12, '0', '32.1', '16.9'
1926, 11, 13, '0', '32.5', '15.2'
1926, 11, 14, '0', '34.3', '16.2'
1926, 11, 15, '0', '29.9', '20'
1926, 11, 16, '0', '30.9', '21'
1926, 11, 17, '0', '30.9', '20'
1926, 11, 18, '0', '29.9', '21'
1926, 11, 19, '0', '30.9', '20'
1926, 11, 20, '0', '30.9', '20'
1926, 11, 21, '0', '34.8', '19.1'
1926, 11, 22, '8', '29.3', '18.2'
1926, 11, 23, '0', '30.1', '16'
1926, 11, 24, '0', '30.1', '20'
1926, 11, 25, '0', '31.1', '20'
1926, 11, 26, '0', '31.7', '15.1'
1926, 11, 27, '2', '30.9', '20'
1926, 11, 28, '0', '32.8', '16.9'
1926, 11, 29, '0', '31.3', '20'
1926, 11, 30, '0', '31.3', '20'
1926, 12, 1, '0', '29.3', '16.9'
1926, 12, 2, '0', '31.3', '16.9'
1926, 12, 3, '0', '33.1', '18'
1926, 12, 4, '0', '32.9', '22'
1926, 12, 5, '0', '33.8', '16.9'
1926, 12, 6, '5', '33.1', '20'
1926, 12, 7, '1', '32.9', '19.8'
1926, 12, 8, '3', '31.9', '18.2'
1926, 12, 9, '0', '33.3', '18.6'
1926, 12, 10, '0', '33.3', '18.8'
1926, 12, 11, '2.7', '33.4', '18.6'
1926, 12, 12, '1.3', '25.8', '19.4'
1926, 12, 13, '0', '26.9', '18.2'
1926, 12, 14, '3.3', '29.9', '18.8'
1926, 12, 15, '0', '30.1', '17.9'
1926, 12, 16, '1', '30.1', '18'
1926, 12, 17, '3', '31.1', '18.8'
1926, 12, 18, '4', '31.9', '19.6'
1926, 12, 19, '1', '33.1', '19.8'
1926, 12, 20, '2.5', '30.9', '13'
1926, 12, 21, '0', '31.1', '13'
1926, 12, 22, '2.3', '30.1', '16'
1926, 12, 23, '0', '30.2', '16.1'
1927, 1, 1, '0', '29.9', '19'
1927, 1, 2, '0', '31.9', '18'
1927, 1, 3, '0', '32.7', '19'
1927, 1, 4, '0', '30.1', '15'
1927, 1, 5, '7.7', '33.8', '20'
1927, 1, 6, '3.5', '24.8', '17'
