2017, 5, 19, '18.754167', '26.4', '19.2', '3.016667', ''
2017, 5, 20, '17.283333', '24.2', '16.8', '2.7', ''
2017, 5, 21, '18.275', '27', '18.1', '2.545833', ''
2017, 5, 22, '19.241667', '29.2', '18.7', '1.325', ''
2017, 5, 23, '18.8375', '29.2', '18.6', '1.745833', ''
2017, 5, 24, '18.004167', '28.4', '18.8', '3.075', ''
2017, 5, 25, '16.795833', '29.3', '18.2', '3.120833', ''
2017, 5, 29, '13.133333', '28.2', '14.9', '2.358333', ''
2017, 5, 30, '13.220833', '27.6', '15.4', '2.1', ''
2017, 5, 31, '13.278261', '27.7', '14.5', '2.582609', ''
2017, 6, 1, '15.47', '23.8', '15.3', '1.89', ''
2017, 6, 2, '15.1375', '24.4', '15.4', '1.504167', ''
2017, 6, 3, '14.466667', '29.7', '13.1', '1.683333', ''
2017, 6, 4, '16.3875', '29.8', '16.1', '2.875', ''
2017, 6, 5, '15.866667', '30', '15.9', '2.5', ''
2017, 6, 6, '14.675', '29.8', '16.2', '2.345833', ''
2017, 6, 7, '13.870833', '29.6', '15.7', '2.508333', ''
2017, 6, 8, '13.783333', '28.9', '14.8', '2.7125', ''
2017, 6, 9, '15.175', '26.6', '16.2', '2.825', ''
2017, 6, 10, '9.420833', '21.9', '11.7', '1.841667', ''
2017, 6, 11, '9.295833', '28', '7.3', '1.529167', ''
2017, 6, 12, '13.675', '27.2', '14', '2.091667', ''
2017, 6, 13, '15.891667', '28.6', '16', '2.945833', ''
2017, 6, 14, '17.279167', '27.6', '17.2', '1.695833', ''
2017, 6, 15, '14.166667', '27.1', '13.8', '1.895833', ''
2017, 6, 16, '12.629167', '26.3', '13.7', '2.975', ''
2017, 6, 17, '12.3625', '26.4', '13.1', '2.804167', ''
2017, 6, 18, '11.425', '26.5', '13', '2.441667', ''
2017, 6, 19, '10.883333', '27', '14.4', '2.1875', ''
2017, 6, 20, '9.991667', '27.3', '13.2', '1.908333', ''
2017, 6, 21, '10.741667', '26.5', '12.7', '2.558333', ''
2017, 6, 22, '11.7875', '24.1', '11.8', '3.6625', ''
2017, 6, 23, '11.920833', '24.8', '12.9', '3.1625', ''
2017, 6, 24, '10.204167', '25.3', '11.4', '3.041667', ''
2017, 6, 25, '10.6', '24.9', '11.9', '2.895833', ''
2017, 6, 26, '11.225', '25', '12.6', '3.4625', ''
2017, 6, 27, '11.2375', '25.1', '13.7', '3.445833', ''
2017, 6, 28, '11.679167', '26', '13.5', '3.025', ''
2017, 6, 29, '11.775', '25.5', '13.3', '2.866667', ''
2017, 6, 30, '9.129167', '26.2', '13.5', '2.395833', ''
2017, 7, 1, '10.091667', '25.9', '14.4', '1.3625', ''
2017, 7, 2, '10.229167', '25.5', '11.2', '1.270833', ''
2017, 7, 3, '8.3125', '23', '11.7', '3.1625', ''
2017, 7, 4, '5.816667', '20.6', '10.4', '4.204167', ''
2017, 7, 5, '6.791667', '21.9', '10.1', '3.804167', ''
2017, 7, 6, '8.958333', '23.9', '10.8', '3.125', ''
2017, 7, 7, '10.641667', '22.5', '14.6', '3.091667', ''
2017, 7, 8, '10.229167', '23.4', '11.8', '3.545833', ''
2017, 7, 9, '9.3125', '24.4', '13.3', '3.995833', ''
2017, 7, 10, '10.7125', '26', '11.5', '2.775', ''
2017, 7, 11, '11.166667', '27', '14.2', '2.55', ''
2017, 7, 12, '10.025', '26.8', '12.5', '2.725', ''
2017, 7, 13, '10.0125', '26.5', '13.8', '3.466667', ''
2017, 7, 14, '9.5', '25.9', '12', '3.354167', ''
2017, 7, 15, '10.041667', '25.4', '11.3', '3.625', ''
2017, 7, 16, '8.583333', '25.8', '11.2', '3.216667', ''
2017, 7, 17, '8.275', '26.4', '12.1', '2.0125', ''
2017, 7, 18, '9.166667', '16.7', '8.8', '2.129167', ''
2017, 7, 19, '10.55', '26.3', '9', '1.3125', ''
2017, 7, 20, '9.629167', '27.1', '11.5', '2.5', ''
2017, 7, 21, '9.079167', '28.2', '14.2', '3.058333', ''
2017, 7, 22, '9.154167', '28.1', '11.5', '1.383333', ''
2017, 7, 23, '7.2875', '27', '13.4', '3.7625', ''
2017, 7, 24, '7.05', '26.2', '9.2', '3.479167', ''
2017, 7, 25, '9.858333', '26.8', '11.6', '2.679167', ''
2017, 7, 26, '8.775', '25.2', '10.4', '3.004167', ''
2017, 7, 27, '7.5375', '25.2', '10', '3.2625', ''
2017, 7, 28, '7.741667', '26.3', '10', '3.429167', ''
2017, 7, 29, '8.1625', '26', '10.6', '3.6625', ''
2017, 7, 30, '9.391667', '24.4', '14.5', '3.933333', ''
2017, 7, 31, '7.433333', '24.9', '8.5', '3.0125', ''
2017, 8, 1, '7.095833', '25.6', '10.6', '2.8625', ''
2017, 8, 2, '6.495833', '27.9', '11.4', '2.654167', ''
