Nome: SANTO ANGELO
Codigo Estacao: 83909
Latitude: -28.3
Longitude: -54.25
Altitude: 284
Situacao: Desativada
Data Inicial: 1960-01-01
Data Final: 1988-02-27
Periodicidade da Medicao: Diaria

Data Medicao;EVAPORACAO DO PICHE, DIARIA(mm);INSOLACAO TOTAL, DIARIO(h);PRECIPITACAO TOTAL, DIARIO(mm);TEMPERATURA MAXIMA, DIARIA(°C);TEMPERATURA MEDIA COMPENSADA, DIARIA(°C);TEMPERATURA MINIMA, DIARIA(°C);UMIDADE RELATIVA DO AR, MEDIA DIARIA(%);VENTO, VELOCIDADE MEDIA DIARIA(m/s);
1961-01-01;2,5;null;null;32,5;25,7;18,6;73,5;,333333;
1961-01-02;2,6;null;0;33,8;26,8;21,6;73;,666667;
1961-01-03;2,9;null;0;35,4;24,38;19,5;77,5;1,666667;
1961-01-04;2,6;null;9,3;30;24,12;18;60,75;2;
1961-01-05;3,6;null;0;32,8;25,78;17,6;63,5;1;
1961-01-06;3,3;null;19,6;27,5;22,18;19;78;,666667;
1961-01-07;1,6;null;0;29,8;22,8;17;69,5;1,666667;
1961-01-08;4,2;null;0;34,5;26,46;17,6;62,75;,333333;
1961-01-09;3,6;null;0;35;28,92;23;64,5;1,666667;
1961-01-10;4,6;null;0;29,4;24,38;21;85,75;1,333333;
1961-01-11;,5;null;22,8;31,5;25,02;19,4;70;,333333;
1961-01-12;3,6;null;0;35,6;28,02;18;60,25;1;
1961-01-13;4,3;null;0;36,2;29,16;21,6;55,5;1,333333;
1961-01-14;6,4;null;0;34,4;28,64;23,6;63,75;1,333333;
1961-01-15;4,3;null;0;34,6;28,98;23,2;66;1,333333;
1961-01-16;4,1;null;0;36,2;30,06;23,6;62,5;1,666667;
1961-01-17;5,3;null;0;34;24,76;19,4;83,5;3,333333;
1961-01-18;1,3;null;68,4;31,5;24,84;18,5;75,5;1,666667;
1961-01-19;2,7;null;0;34,5;26,62;21;83,75;,333333;
1961-01-20;2,4;null;5,3;36,2;29,7;23,4;63;1,666667;
1961-01-21;4;null;0;34,4;27,36;23,6;79,5;,666667;
1961-01-22;2,2;null;3,1;30,5;25,02;21,4;77,5;1,666667;
1961-01-23;3,5;null;0;34,4;26,02;17,5;61,5;1,666667;
1961-01-24;3,9;null;0;34,5;26,06;18;50,75;,666667;
1961-01-25;5,9;null;0;30;22,86;19,6;67,75;2,666667;
1961-01-26;4,3;null;0;27,4;21,48;15,6;53;4,333333;
1961-01-27;5,5;null;0;28,6;21,68;14,4;54,25;2,666667;
1961-01-28;4,8;null;0;30,2;23,34;15,5;54,5;,666667;
1961-01-29;4,7;null;0;31;24,52;17,8;61,75;,333333;
1961-01-30;3,7;null;0;34,6;26,62;18,5;55;0;
1961-01-31;5;null;0;36,5;27,74;19,4;51;,666667;
1961-02-01;5,8;null;0;37,5;26,58;20;67,25;1;
1961-02-02;4;null;2,8;27,5;23,54;19;76,5;1,333333;
1961-02-03;2,5;null;0;32,6;25,58;20,5;67,25;1,333333;
1961-02-04;4,1;null;0;34;24,7;19,5;76,25;1;
1961-02-05;2,3;null;9,4;34,5;26,26;19,5;69,25;1;
1961-02-06;2,7;null;13,1;29,2;24,34;20,5;90;,666667;
1961-02-07;1,3;null;53,8;24,5;20,48;19;96,75;0;
1961-02-08;1,1;null;21;31;24,96;18,1;73,25;,333333;
1961-02-09;2,7;null;0;32,7;25,52;20,1;73,75;1;
1961-02-10;2,7;null;0;33,5;27,32;21,6;72,25;,666667;
1961-02-11;2,2;null;10,3;30;24,5;21;72,75;,666667;
1961-02-12;2,3;null;0;31,5;24,42;16;57,75;,333333;
1961-02-13;4,1;null;0;32,5;24,46;15,5;65;,666667;
1961-02-14;3,2;null;4,5;31,5;23,9;16;63;2,666667;
1961-02-15;3,8;null;0;32;25,6;18,5;58;1,666667;
1961-02-16;4,1;null;0;32;25,2;17,5;58,75;1,666667;
1961-02-17;3,7;null;0;32,4;24,24;19;66,5;1,666667;
1961-02-18;3,4;null;0;34;24,76;20;72,25;1,333333;
1961-02-19;3,1;null;0;29,6;25,16;19;79;0;
1961-02-20;1,7;null;47,2;33,2;26,86;19,5;67;,333333;
1961-02-21;3,3;null;0;35,5;28,6;21;64,25;,666667;
1961-02-22;4,2;null;0;33,5;27,08;23,7;67,75;1,333333;
1961-02-23;3;null;0;31;25,44;20,2;71,25;1,666667;
1961-02-24;5,2;null;0;33,5;27,3;20,6;68,25;1;
1961-02-25;1,5;null;0;33,2;28,28;23;72,75;1,333333;
1961-02-26;3,4;null;10;28,6;22,52;20,4;94,75;,333333;
1961-02-27;,4;null;41,7;24,6;20,8;18,6;79;2,333333;
1961-02-28;2,5;null;0;28,6;22,92;16;67,25;2,333333;
1961-03-01;3,2;null;0;27,5;22,74;18;84,25;,333333;
1961-03-02;1,3;null;0;33;26,42;19,5;68,5;,333333;
1961-03-03;3,1;null;0;33,7;26,66;20,2;71,5;1;
1961-03-04;3,2;null;0;32;25,22;21;78,75;1;
1961-03-05;2,4;null;0;24;19,98;18,4;75,75;3,333333;
1961-03-06;3,8;null;0;24,4;18,68;16;79,75;2,666667;
1961-03-07;2,1;null;0;25;21,2;16,8;75,75;1;
1961-03-08;1,9;null;0;32,4;25,34;18,8;71,75;0;
1961-03-09;2,7;null;0;35,2;27,54;20;67,75;0;
1961-03-10;3,4;null;0;34,5;24,32;20,5;81,25;1,333333;
1961-03-11;3,1;null;27,8;28,5;23,78;20,2;87,25;,666667;
1961-03-12;,6;null;15,4;24,6;21,84;20;96,75;,333333;
1961-03-13;,2;null;37,2;25,5;21,36;19,5;90,75;,666667;
