Nome: PALMEIRA DAS MISSOES
Codigo Estacao: 83880
Latitude: -27.88
Longitude: -53.43
Altitude: 634
Situacao: Desativada
Data Inicial: 1960-01-01
Data Final: 1986-12-31
Periodicidade da Medicao: Diaria

Data Medicao;EVAPORACAO DO PICHE, DIARIA(mm);INSOLACAO TOTAL, DIARIO(h);PRECIPITACAO TOTAL, DIARIO(mm);TEMPERATURA MAXIMA, DIARIA(°C);TEMPERATURA MEDIA COMPENSADA, DIARIA(°C);TEMPERATURA MINIMA, DIARIA(°C);UMIDADE RELATIVA DO AR, MEDIA DIARIA(%);VENTO, VELOCIDADE MEDIA DIARIA(m/s);
1961-01-01;1,5;null;null;27,2;22,92;18;82,75;1,333333;
1961-01-02;1,8;null;6,4;31,2;24,82;20;74;1,333333;
1961-01-03;2,7;null;0;33;22,64;18;82,75;1;
1961-01-04;1;null;43,2;25;20,78;16,5;78,25;1,333333;
1961-01-05;2;null;0;29,4;23,8;16;70,5;1,333333;
1961-01-06;2;null;25,4;25,5;19,72;17;87,5;1,666667;
1961-01-07;1,2;null;0;25,5;21,48;16;67;1,333333;
1961-01-08;2;null;0;31;24,94;17,5;73,5;1,333333;
1961-01-09;2,8;null;0;31,2;25,94;20,5;73,5;1,333333;
1961-01-10;3;null;0;26,5;21,3;18,5;90,75;1,333333;
1961-01-11;,2;null;24;28,2;23,22;17,5;74,75;1,666667;
1961-01-12;1,8;null;0;31;25,1;18,5;72,5;1,333333;
1961-01-13;3;null;0;31,8;25,46;20;70,5;1,333333;
1961-01-14;4;null;0;31,2;26,42;21,5;69,5;1,666667;
1961-01-15;2,8;null;0;32,6;26,72;22;69,25;2;
1961-01-16;2,9;null;0;34;27,34;22;66,25;1;
1961-01-17;3,3;null;0;30,8;22,66;19;81,5;1,666667;
1961-01-18;2;null;13,8;28,2;23,76;18,5;77;1;
1961-01-19;1,5;null;0;30,4;25,78;21;77,25;1,333333;
1961-01-20;2,5;null;5,6;33;27,7;22,5;67,5;1,333333;
1961-01-21;4;null;0;33,5;26,3;22;72,25;1;
1961-01-22;1,7;null;3,6;28,2;23,76;20;76,25;1,666667;
1961-01-23;2,2;null;0;31,4;24,76;17;63,5;1;
1961-01-24;3,1;null;0;33;25,04;18,2;53;1;
1961-01-25;1,5;null;0;30;21,9;18;71,5;2,333333;
1961-01-26;3,5;null;0;26,2;19,64;15;63;2;
1961-01-27;3,5;null;0;26,6;19,52;12;66;1,333333;
1961-01-28;3,5;null;0;31,3;22,94;14;61,25;1;
1961-01-29;2,5;null;0;27,6;21,86;16,6;68,25;2;
