Nome: CAMPOS DO JORDAO
Codigo Estacao: 83714
Latitude: -22.75027777
Longitude: -45.60388888
Altitude: 1662.56
Situacao: Fechada
Data Inicial: 1960-01-01
Data Final: 2019-03-19
Periodicidade da Medicao: Diaria

Data Medicao;EVAPORACAO DO PICHE, DIARIA(mm);INSOLACAO TOTAL, DIARIO(h);PRECIPITACAO TOTAL, DIARIO(mm);TEMPERATURA MAXIMA, DIARIA(°C);TEMPERATURA MEDIA COMPENSADA, DIARIA(°C);TEMPERATURA MINIMA, DIARIA(°C);UMIDADE RELATIVA DO AR, MEDIA DIARIA(%);VENTO, VELOCIDADE MEDIA DIARIA(m/s);
1961-01-01;null;0;null;20,2;17,12;14,8;94,75;3;
1961-01-02;,2;0;16,3;20,3;16,74;15;99,5;3,666667;
1961-01-03;,2;0;27,9;23,8;18,96;14,8;92,25;2,333333;
1961-01-04;1,6;0;0;23,5;17,24;13,2;93,5;2,333333;
1961-01-05;1;0;27,8;21,2;16,78;12,4;94,25;2,333333;
1961-01-06;,9;0;6,4;20,5;17,5;15,5;96;2,333333;
1961-01-07;,2;1,1;17,6;22,5;17,68;14,6;94,5;2,333333;
1961-01-08;1;,1;2,5;21,6;18,04;14,6;94,75;3;
1961-01-09;,9;1,9;0;24,3;18,7;15,7;92,75;3,666667;
1961-01-10;,9;8,7;11,1;25;18,94;15,2;91,75;2,333333;
1961-01-11;1,7;5,3;6;23,5;17,54;10,7;83,75;2,333333;
1961-01-12;2,7;4,7;0;22,7;17,82;13,1;88;4,333333;
1961-01-13;,7;3;17,1;23,6;16,86;11,5;93,75;3;
1961-01-14;1;3,7;25,4;21,9;16,9;14;93,75;3;
1961-01-15;,6;3,9;13,7;19,1;15,96;12,1;95;2,333333;
1961-01-16;,4;6,7;33,6;23,4;16,94;11,3;91,75;1,666667;
1961-01-17;1;8,5;15,5;23,1;17,46;13,6;91;2,333333;
1961-01-18;2,9;6,1;0;24,2;18,3;11,7;86,75;1,666667;
