Nome: SERTAOZINHO
Codigo Estacao: 83667
Latitude: -21.13
Longitude: -47.98
Altitude: 548
Situacao: Desativada
Data Inicial: 1960-01-01
Data Final: 1977-04-30
Periodicidade da Medicao: Diaria

Data Medicao;EVAPORACAO DO PICHE, DIARIA(mm);INSOLACAO TOTAL, DIARIO(h);PRECIPITACAO TOTAL, DIARIO(mm);TEMPERATURA MAXIMA, DIARIA(°C);TEMPERATURA MEDIA COMPENSADA, DIARIA(°C);TEMPERATURA MINIMA, DIARIA(°C);UMIDADE RELATIVA DO AR, MEDIA DIARIA(%);VENTO, VELOCIDADE MEDIA DIARIA(m/s);
1961-01-01;1;null;null;28;23,2;20;82,25;1,333333;
1961-01-02;1,5;null;11;24;22,2;21;93,25;2,666667;
1961-01-03;,5;null;18,5;30;24,2;20;83;1,333333;
1961-01-04;1,5;null;3,5;25;22,2;20;89;0;
1961-01-05;1;null;5;31;24,6;21;78;,666667;
1961-01-06;1,3;null;1;29;24,4;21;83,25;1,333333;
1961-01-07;1;null;10;28,6;24,16;20;90,25;,666667;
1961-01-08;1;null;7,3;29;24,08;21;87,25;,666667;
1961-01-09;1,5;null;6;31;24,6;21;81,75;0;
1961-01-10;1,3;null;,1;31,2;25,24;22;77,75;,666667;
1961-01-11;1,7;null;1,5;30;24,8;20;82,25;,666667;
1961-01-12;1,5;null;0;32;24;19;77;1,333333;
1961-01-13;3;null;2;32;23,84;20,2;82,5;,666667;
1961-01-14;2;null;,5;31;23,6;19;81,25;,666667;
1961-01-15;2;null;0;33;26,6;20;67,5;1,333333;
1961-01-16;3;null;7;33;26;20;71,25;2;
1961-01-17;3;null;0;32;24,8;19;84,25;1,333333;
1961-01-18;2,8;null;11;34;25,6;18;63,5;2;
1961-01-19;3,2;null;0;33;26;20;64,5;,666667;
1961-01-20;3,2;null;0;31;25;20;79,75;0;
1961-01-21;1,8;null;41;32;22,52;19;87,25;1,333333;
1961-01-22;2;null;21,4;33;25,4;19;78,25;2;
1961-01-23;3;null;0;31;24,6;19;79,5;1,333333;
1961-01-24;2,5;null;3,5;31,2;24,64;19;77,75;,666667;
1961-01-25;2;null;0;31;24,6;21;82,75;,666667;
1961-01-26;2;null;15;30;24,12;20;75,5;1,333333;
1961-01-27;4;null;0;24;21,4;19;81,25;2;
1961-01-28;1,5;null;0;26;21,8;19;83;1,333333;
1961-01-29;2;null;4;27;22;19;89,25;,666667;
1961-01-30;1;null;5;31;24,2;19;79,75;1,333333;
1961-01-31;2,5;null;0;31,2;25,04;19;78,25;1,333333;
1961-02-01;3;null;9;33;25;19;77,75;0;
1961-02-02;3;null;0;34,2;25,24;18;75,75;1;
1961-02-03;7,5;null;1,5;34;25,4;19;72;,666667;
1961-02-04;3;null;0;35;25,4;19;75,25;,666667;
1961-02-05;5,9;null;21,5;31,6;24,72;20;82,25;1,333333;
1961-02-06;2,6;null;0;34;24,8;20;72,5;,666667;
1961-02-07;3;null;0;35;26,8;19;63,75;,666667;
1961-02-08;3,5;null;0;34;25,6;21;74;,666667;
1961-02-09;2,5;null;30,2;33;24,8;20;79,25;0;
1961-02-10;3;null;10,5;28;24,2;21;79,75;0;
1961-02-11;2;null;1;32;24,8;21;84;1,333333;
1961-02-12;1;null;20,4;27;22,48;18;87,25;0;
1961-02-13;1;null;null;23;20,2;15;93,5;,666667;
1961-02-14;,5;null;44,5;28;20,4;17;91,25;,666667;
1961-02-15;5,5;null;0;26;21,2;15;78,25;1,666667;
1961-02-16;2;null;0;29;22,4;15;82,5;2;
1961-02-17;2,5;null;10,6;26;21,88;19,4;87,25;,666667;
1961-02-18;1,8;null;14,2;27;22,6;20;85,75;1,666667;
1961-02-19;1,2;null;5,8;29;23,08;19;87,25;1,666667;
1961-02-20;2;null;85,6;30;23,12;17;78;1,666667;
1961-02-21;3,5;null;5,4;31;22,72;12,6;83,75;1,333333;
1961-02-22;,5;null;5;28;23;18;85,5;1,666667;
1961-02-23;,5;null;38,6;27;22,52;20,2;89,5;,666667;
1961-02-24;1;null;32,5;27;23,2;20;89,25;0;
1961-02-25;1;null;1,1;31;24,6;20;82,25;2;
1961-02-26;2;null;0;27;23,6;20;83,25;0;
1961-02-27;2,5;null;0;28;23,6;20;85,25;2,666667;
1961-02-28;1,6;null;1;29;24,2;21;86,25;,666667;
1961-03-01;1,4;null;1,5;31;23,48;20;84,5;0;
1961-03-02;1;null;4,5;31;24,2;19;81;0;
1961-03-03;2,3;null;null;33;24,2;17;78,75;1;
1961-03-04;3;null;0;33;23,8;16;69,5;0;
1961-03-05;3,2;null;0;30;22,88;17;90,75;3;
1961-03-06;2,5;null;50,2;28;22,76;20;87,5;,666667;
1961-03-07;1;null;22,7;27;23,4;22;87,25;0;
1961-03-08;1;null;5,6;26;22,88;20;87,25;0;
1961-03-09;1;null;20,5;28;23,4;22;85,25;,666667;
1961-03-10;1,5;null;6;33;25,6;20;79,75;0;
1961-03-11;2,5;null;0;33;25,92;20;76,25;,666667;
