Nome: CORURIPE
Codigo Estacao: 83098
Latitude: -10.15
Longitude: -36.17
Altitude: 56
Situacao: Desativada
Data Inicial: 1960-01-01
Data Final: 1980-12-31
Periodicidade da Medicao: Diaria

Data Medicao;EVAPORACAO DO PICHE, DIARIA(mm);INSOLACAO TOTAL, DIARIO(h);PRECIPITACAO TOTAL, DIARIO(mm);TEMPERATURA MAXIMA, DIARIA(°C);TEMPERATURA MEDIA COMPENSADA, DIARIA(°C);TEMPERATURA MINIMA, DIARIA(°C);UMIDADE RELATIVA DO AR, MEDIA DIARIA(%);VENTO, VELOCIDADE MEDIA DIARIA(m/s);
1961-01-01;null;null;null;31,9;26,8;21;69,5;1,333333;
1961-01-02;null;null;0;32,3;26,08;19,3;67,75;2,333333;
1961-01-03;null;null;0;33,2;26,58;19,5;71,5;3,666667;
1961-01-04;null;null;0;33,1;26,9;22,2;76;2;
1961-01-05;null;null;0;32,4;27,02;24;74;1,333333;
1961-01-06;null;null;0;32,6;26,72;21;73,75;2;
1961-01-07;null;null;0;32,6;26,76;22,4;77,75;2;
1961-01-08;null;null;0;31,9;26,52;21,7;74,75;3,666667;
1961-01-09;null;null;0;31,3;26,16;21,7;77,25;2;
1961-01-10;null;null;0;32,6;26,7;21,2;74,75;2;
1961-01-11;null;null;0;32,7;26,32;21,8;79;2;
1961-01-12;null;null;0;30,9;27,06;24,6;75,25;1,333333;
1961-01-13;null;null;0;31,1;26,94;24,7;78;2,666667;
1961-01-14;null;null;1,9;30,7;26,82;23;73,75;2,333333;
1961-01-15;null;null;1,5;30,6;25,86;22,5;78,75;2;
1961-01-16;null;null;5,1;31,1;26,3;23;77,25;1,666667;
1961-01-17;null;null;13,7;30;24,98;23,1;89,25;,666667;
1961-01-18;null;null;2,4;29,5;25,98;23,8;85,5;2;
1961-01-19;null;null;48,4;28,1;26,1;23,2;81,5;3;
1961-01-20;null;null;18,5;31,7;26,04;23,4;80,25;1,666667;
1961-01-21;null;null;0;30,4;26,06;21,2;80,75;1;
1961-01-22;null;null;,9;29,7;25,76;23;88,25;1;
1961-01-23;null;null;6;30,7;26,5;23,6;82,5;,666667;
1961-01-24;null;null;,3;31;25,88;22,6;84;,666667;
1961-01-25;null;null;,3;31,1;26,06;21,6;76,75;,666667;
1961-01-26;null;null;0;31,3;26,36;21,6;78,25;2,333333;
1961-01-27;null;null;0;30,8;27,08;23,4;77,75;2,333333;
1961-01-28;null;null;0;31,4;26,4;23;75,25;2;
1961-01-29;null;null;0;30,5;26,22;21,2;74,75;1,333333;
1961-01-30;null;null;0;30,5;25,92;19,5;76,25;1,666667;
1961-01-31;null;null;,9;30,7;25,4;21,5;78,5;1,333333;
1961-02-01;null;null;,3;30,6;25,9;20,2;77,25;2;
1961-02-02;null;null;2,2;28,7;25,16;20,4;80,5;,666667;
1961-02-03;null;null;1,5;30,2;25,22;19,9;76,5;1,666667;
1961-02-04;null;null;0;31,2;25,78;18,2;76;1,666667;
1961-02-05;null;null;0;31,8;26,48;22,2;77,75;1,666667;
1961-02-06;null;null;0;32,6;26,74;21,6;76;1,333333;
1961-02-07;null;null;2,2;31,5;26,44;21;75,5;1,666667;
1961-02-08;null;null;18,5;30,1;25,64;23;89,25;,666667;
1961-02-09;null;null;4,2;30,2;25,42;21;84,5;2;
1961-02-10;null;null;0;30,9;25,98;20,8;77,75;1,666667;
1961-02-11;null;null;0;31,5;25,8;18,9;76,5;1,666667;
1961-02-12;null;null;0;31,7;26,34;21;77,25;2,333333;
1961-02-13;null;null;0;32,5;26,6;21,5;77,5;3,333333;
1961-02-14;null;null;0;32,2;26,66;21,6;77,25;1;
1961-02-15;null;null;,5;31,6;26,54;22,1;78,5;1,666667;
1961-02-16;null;null;1,2;31,3;26,22;21;77,5;2;
1961-02-17;null;null;11,5;30,4;25,42;21,5;84,5;1;
1961-02-18;null;null;1,8;29,3;24,84;21,6;92,75;,666667;
1961-02-19;null;null;6;30,8;25,64;21,2;80,75;1;
1961-02-20;null;null;0;30,9;26,02;21,2;78,75;1,666667;
1961-02-21;null;null;0;30,9;25,76;21,8;82;1;
1961-02-22;null;null;3,4;31,3;26,12;20,7;78,5;1,666667;
1961-02-23;null;null;0;30,9;26,18;20,7;78,5;1,666667;
1961-02-24;null;null;,9;31,3;26,42;22,2;78;1,333333;
1961-02-25;null;null;0;31,7;26,68;21,8;72;1;
1961-02-26;null;null;3,4;30,9;27,04;23,6;78,5;1,666667;
1961-02-27;null;null;0;31,7;27,32;23;77;3;
1961-02-28;null;null;0;32,7;26,78;21,6;78,5;,666667;
1961-03-01;null;null;0;32,9;26,84;21,5;75;1,333333;
1961-03-02;null;null;0;33,2;27,68;21,3;70,5;3,666667;
1961-03-03;null;null;,3;31,1;27,34;23,7;72;1,666667;
1961-03-04;null;null;2,2;32,5;27,8;24,9;73,5;,666667;
1961-03-05;null;null;0;31,9;26,8;21,2;73;1;
1961-03-06;null;null;2,7;30,6;26,26;21,8;83,25;,666667;
1961-03-07;null;null;,3;32;27,34;23;74,25;1;
1961-03-08;null;null;4,2;32,6;27,02;22,6;76,75;1,333333;
1961-03-09;null;null;1,8;32,6;27,3;22,2;72,5;1,666667;
1961-03-10;null;null;,8;32,6;27,02;22,7;74;1,333333;
1961-03-11;null;null;24,5;30,5;26,4;23,8;82,5;1,666667;
1961-03-12;null;null;9,8;28,6;25,2;23,4;85,25;,666667;
1961-03-13;null;null;22,5;31,4;26,3;23,1;83,25;1,333333;
1961-03-14;null;null;1,7;31,3;26,94;23,1;76,5;1;
1961-03-15;null;null;,5;31,1;25,86;22,4;81,5;1;
1961-03-16;null;null;16,1;29,6;26,14;22,3;81,5;1;
1961-03-17;null;null;5,6;30,9;25,8;22,4;81,25;1,666667;
1961-03-18;null;null;0;30,8;26,08;22,6;79,5;2,333333;
1961-03-19;null;null;0;30,9;25,88;19,9;81;1,666667;
1961-03-20;null;null;0;30,6;26,44;21,6;77,75;1;
1961-03-21;null;null;3,2;30,5;26,24;23,1;81,75;2;
1961-03-22;null;null;6,1;29,9;26,3;23,2;81;1;
1961-03-23;null;null;3,2;31,1;26,92;24,7;77,75;1;
1961-03-24;null;null;4,4;30,1;26,5;23,7;80;1;
1961-03-25;null;null;46,2;26,8;25,06;23,3;93;1;
1961-03-26;null;null;15,3;30,3;25,9;23;80,25;,666667;
1961-03-27;null;null;41,1;27,3;24,46;23,4;94,25;,666667;
1961-03-28;null;null;13,5;28,7;25;22,3;86,75;1,333333;
1961-03-29;null;null;32,3;28;25,24;23,2;85;1,333333;
1961-03-30;null;null;46,1;29,5;25,26;23,2;89,25;,666667;
1961-03-31;null;null;78,2;29,1;25,56;23,2;94,25;1;
1961-04-01;null;null;10,8;30,7;26,48;23,1;79;2,333333;
1961-04-02;null;null;,4;29,7;25,92;21,7;83;1;
1961-04-03;null;null;0;30,1;25,42;21,3;83,5;1;
1961-04-04;null;null;0;30,5;25,18;21,2;89,25;,666667;
1961-04-05;null;null;10,9;30;25,7;22,7;80,75;1,333333;
1961-04-06;null;null;0;30,3;25,12;19,3;82,25;,666667;
1961-04-07;null;null;0;30;25,32;20,5;77,5;,666667;
1961-04-08;null;null;0;30,3;25,72;19,4;79,75;,666667;
1961-04-09;null;null;5,3;30,4;26,16;23;78,5;1,333333;
1961-04-10;null;null;1;29,9;25,56;20,6;78,25;1;
1961-04-11;null;null;1,2;30;25,14;21;80,75;1,333333;
1961-04-12;null;null;6,5;29,3;25,1;20,8;87,25;1,666667;
1961-04-13;null;null;12,7;30;24,96;22;84;1;
1961-04-14;null;null;8,2;30,1;26,22;23,9;79,5;3,333333;
1961-04-15;null;null;0;29,9;25,62;20,1;75,5;1;
1961-04-16;null;null;1,1;28,8;25,42;21,8;82,75;1;
1961-04-17;null;null;4,6;29,6;26,4;21,7;76;1;
1961-04-18;null;null;16,2;28,8;25,56;23;90,25;,666667;
1961-04-19;null;null;3;27,7;25,02;22,6;90,75;1,666667;
1961-04-20;null;null;20,3;30,2;25,98;22,9;86,25;1,666667;
1961-04-21;null;null;0;29,7;25,48;23,1;80,75;1,666667;
1961-04-22;null;null;0;29,9;25,94;19,4;77;,666667;
1961-04-23;null;null;23,5;29,9;24,96;23,2;87,25;1,333333;
1961-04-24;null;null;1,3;29,6;24,56;22;83,75;1;
1961-04-25;null;null;17;26,9;23,9;21,3;94,75;,666667;
1961-04-26;null;null;19,6;29,6;26,14;23,1;84;1;
1961-04-27;null;null;0;30,7;25,96;22,1;84;1;
1961-04-28;null;null;0;30,7;25,66;21,4;82,75;1,666667;
1961-04-29;null;null;,5;30,5;26,1;23,6;79,75;2;
1961-04-30;null;null;,3;30,1;25,68;21,1;84;1;
1961-05-01;null;null;2,9;29,8;26,04;22,3;83,75;1,333333;
1961-05-02;null;null;4,9;29,5;25,4;21,9;83,25;,666667;
1961-05-03;null;null;40,5;29;24,4;22,1;88,75;,666667;
1961-05-04;null;null;,4;30,6;25,74;21,3;82,25;1,666667;
1961-05-05;null;null;0;30,1;26,42;22,4;78,25;1,666667;
1961-05-06;null;null;4,5;29,7;26,1;24;81;1,333333;
1961-05-07;null;null;0;29;24,66;19,9;85,75;,666667;
1961-05-08;null;null;30,7;29,9;25,22;22;85;1,333333;
1961-05-09;null;null;,4;29,1;24,94;19,6;84,75;1,666667;
1961-05-10;null;null;13,5;29,1;24,54;22,8;83;1,333333;
1961-05-11;null;null;16,6;27,5;23,76;18,4;85;1;
1961-05-12;null;null;22,3;27,3;24,14;22;90,25;1;
1961-05-13;null;null;26,4;29,6;25,38;22,7;84,25;3;
1961-05-14;null;null;1,3;29,2;23,74;19,5;81,25;1,333333;
1961-05-15;null;null;1,4;28,7;24,3;20,6;86,5;2,333333;
1961-05-16;null;null;0;28,9;24,3;19,8;82,5;1,333333;
1961-05-17;null;null;2,4;28,9;24,46;21,3;86,75;,666667;
1961-05-18;null;null;4,3;28,1;23,9;21,4;92,75;,666667;
1961-05-19;null;null;3,3;29,6;24,32;20,6;87,75;1;
1961-05-20;null;null;0;30,4;24,4;19,8;84,25;,666667;
1961-05-21;null;null;0;29,3;25,08;19,1;82,5;1,666667;
1961-05-22;null;null;,4;29,6;24,64;22;82,5;1;
1961-05-23;null;null;0;29,5;24,58;19,6;87;2;
1961-05-24;null;null;8,5;27,9;23,78;21;92,25;,666667;
1961-05-25;null;null;12,8;29,1;24,6;21,8;89;2;
1961-05-26;null;null;3,6;29,1;24,86;21,5;89,75;,666667;
1961-05-27;null;null;5,5;29;25,38;22,9;87,25;1;
1961-05-28;null;null;38,5;25;22,72;21,7;95,25;1;
1961-05-29;null;null;29,7;28,9;24,48;21;87,25;1;
1961-05-30;null;null;,5;29,3;25,34;23,4;84,25;1,333333;
1961-05-31;null;null;,6;29,1;25,62;23,5;80,25;,666667;
1961-06-01;null;null;5,5;27,5;24,54;22,4;89;,666667;
1961-06-02;null;null;17,2;28,3;24,9;22,4;87,5;1,333333;
1961-06-03;null;null;9,3;28,9;24,74;21,4;86;,666667;
1961-06-04;null;null;19;27,9;24,68;22,8;82;2,333333;
1961-06-05;null;null;2,2;28,7;24,98;22,6;82,75;1;
1961-06-06;null;null;,3;29,6;25,6;22,6;76,5;1;
1961-06-07;null;null;4,5;28,4;24,68;22,4;86,5;1;
1961-06-08;null;null;23;28,9;24,16;21,2;91,5;,666667;
1961-06-09;null;null;18,7;28,7;25,3;22,9;84,5;1;
1961-06-10;null;null;14,2;27,1;23,58;22,4;93,75;1,333333;
1961-06-11;null;null;56,3;28,7;24,2;21,5;89,75;,666667;
1961-06-12;null;null;,9;29,1;25,1;22,6;87,75;1,333333;
1961-06-13;null;null;1,3;27,9;24,78;21,7;87,75;,666667;
1961-06-14;null;null;6,5;29,1;24,98;22,8;85,75;,666667;
1961-06-15;null;null;,6;29,1;23,5;20,8;87,75;,666667;
1961-06-16;null;null;,5;27,9;23,62;19;79,25;,666667;
1961-06-17;null;null;,5;27,7;22,86;20;87,75;,666667;
1961-06-18;null;null;5,6;28,1;24,02;19,7;73,25;1,666667;
1961-06-19;null;null;0;28,7;23,8;20,5;81,5;2,333333;
1961-06-20;null;null;7,3;27,5;23,42;19,6;92,75;1,666667;
1961-06-21;null;null;19,3;26,5;22,74;20,8;91;,666667;
1961-06-22;null;null;22,2;28,3;22,6;19,7;89,75;,666667;
1961-06-23;null;null;,5;28,3;23,58;18;83,5;,666667;
1961-06-24;null;null;2,8;27,7;23,98;19,5;79,75;1,666667;
1961-06-25;null;null;9,1;28,1;24,16;20,5;78,75;1,666667;
1961-06-26;null;null;,9;26,9;23,98;22;84;1,333333;
1961-06-27;null;null;8,5;28,6;24,46;21,5;74,5;1,333333;
1961-06-28;null;null;3,2;26;22,34;18,2;94,75;,666667;
1961-06-29;null;null;94,8;25;23,62;21,8;89,25;2,333333;
1961-06-30;null;null;5,5;27;24,24;22,1;79,5;2;
1961-07-01;null;null;,9;27,5;24,1;21,8;79,25;1,333333;
1961-07-02;null;null;1,8;28;23,28;19,8;84;,666667;
1961-07-03;null;null;9,8;27,4;24;21,8;84,5;1;
1961-07-04;null;null;5,2;27,5;23,84;18,7;78,5;1,666667;
1961-07-05;null;null;,8;28,2;23,72;21,4;75,25;2,333333;
1961-07-06;null;null;2,5;27,4;24,04;20,9;81;2;
1961-07-07;null;null;12,2;27,6;23,2;20,5;88,25;,666667;
1961-07-08;null;null;15,8;27,2;22,66;20,1;90;1,333333;
1961-07-09;null;null;0;28;22,46;18,7;86,75;1,333333;
1961-07-10;null;null;0;27,4;22,42;16,8;81,5;1,333333;
1961-07-11;null;null;0;26,6;23,34;18,7;75,5;2,366667;
1961-07-12;null;null;1,2;27,3;23,48;21;74,25;2;
1961-07-13;null;null;0;25,8;22;16,6;89,75;2,333333;
1961-07-14;null;null;17,1;27,3;23,9;20,8;72;2;
1961-07-15;null;null;1,6;27,3;23,02;21;82;2;
1961-07-16;null;null;2,2;28,3;23,5;18,3;77,75;1,333333;
1961-07-17;null;null;1,8;27,3;24,12;20,3;80,75;3;
1961-07-18;null;null;22,5;26,5;22,66;20,6;87,75;1,666667;
1961-07-19;null;null;13,6;27,5;22,4;20,8;86;,666667;
1961-07-20;null;null;,5;26,3;21,94;17,5;91,25;1,333333;
1961-07-21;null;null;9,8;27,5;23,94;21,2;74,75;1;
1961-07-22;null;null;5,2;25,9;21,94;19,3;89,25;1,333333;
1961-07-23;null;null;8,3;27,3;22,26;18,9;88;,666667;
1961-07-24;null;null;4;27;23,48;20,2;86,5;1,666667;
1961-07-25;null;null;1,5;27,8;23,32;20,3;78;,666667;
