Nome: DOM PEDRITO
Codigo Estacao: 83956
Latitude: -30.98
Longitude: -54.67
Altitude: 140
Situacao: Desativada
Data Inicial: 1960-01-01
Data Final: 1982-07-31
Periodicidade da Medicao: Diaria

Data Medicao;EVAPORACAO DO PICHE, DIARIA(mm);INSOLACAO TOTAL, DIARIO(h);PRECIPITACAO TOTAL, DIARIO(mm);TEMPERATURA MAXIMA, DIARIA(°C);TEMPERATURA MEDIA COMPENSADA, DIARIA(°C);TEMPERATURA MINIMA, DIARIA(°C);UMIDADE RELATIVA DO AR, MEDIA DIARIA(%);VENTO, VELOCIDADE MEDIA DIARIA(m/s);
1961-01-01;null;null;null;34,6;26,3;16,9;63;0;
1961-01-02;null;null;0;33,5;28,2;22,5;57,25;1;
1961-01-03;null;null;1,5;32,6;22,24;14,6;60;2,666667;
1961-01-04;null;null;0;32,5;23,92;14,6;52;0;
1961-01-05;null;null;0;30,5;26;18,7;62,5;1,666667;
1961-01-06;null;null;1;30,6;23,82;17;54,75;1,666667;
1961-01-07;null;null;0;32,5;23,86;11;42;,333333;
1961-01-08;null;null;0;35,5;26,82;15,5;47;,333333;
1961-01-09;null;null;0;37,5;30,48;22,9;47,75;3;
1961-01-10;null;null;0;32;24,12;19,1;58,5;0;
1961-01-11;null;null;0;32;24;15;53,5;1,333333;
1961-01-12;null;null;0;34,5;25,42;15;65,5;,666667;
1961-01-13;null;null;0;37,1;30,36;22,7;55;1,666667;
1961-01-14;null;null;0;34;29,56;25,7;59,75;3;
1961-01-15;null;null;0;32,1;26,34;23,6;75,25;3,333333;
1961-01-16;null;null;0;34,5;28,62;22,1;68,25;,666667;
1961-01-17;null;null;21,5;29,5;22,08;19,3;91,75;,333333;
1961-01-18;null;null;13;31,5;24,34;17;68;,666667;
1961-01-19;null;null;0;35,1;28,06;19,7;69,25;,666667;
1961-01-20;null;null;0;37;29,52;22,4;67,25;2;
1961-01-21;null;null;1;30,5;26,1;23,6;75,5;1,333333;
1961-01-22;null;null;0;32;24,52;17,9;60,75;1;
1961-01-23;null;null;0;34,5;26,02;15,1;56;,333333;
1961-01-24;null;null;0;33,1;24,1;16,9;64,75;2;
1961-01-25;null;null;0;27,5;20,52;13,1;59,25;3;
1961-01-26;null;null;0;31,5;21;11,1;66,25;3,666667;
1961-01-27;null;null;0;30;22,1;11,1;57;1,666667;
1961-01-28;null;null;0;31,6;23,26;13,2;50,25;,333333;
1961-01-29;null;null;0;33,8;25,46;15,9;57,5;,333333;
1961-01-30;null;null;0;35,5;27,44;18,7;54;,333333;
1961-01-31;null;null;0;37;26,3;10;54,5;1,333333;
1961-02-01;null;null;14;30;21,72;17,1;86,5;0;
1961-02-02;null;null;8;29;23,36;17,3;73,25;,666667;
1961-02-03;null;null;0;32;24,1;15,5;67,75;0;
1961-02-04;null;null;0;32,5;24,1;14,6;53,75;0;
1961-02-05;null;null;0;34;25,04;16,1;68,75;,333333;
1961-02-06;null;null;0;29,6;24,42;21;80,75;1;
1961-02-07;null;null;24,5;32,5;26,02;19,1;66,75;,333333;
1961-02-08;null;null;0;31;23,52;17,6;58,5;1,333333;
1961-02-09;null;null;0;34;23,78;13,9;64,25;0;
1961-02-10;null;null;0;32,5;24,96;17,3;74,75;1;
1961-02-11;null;null;4;31;23,9;19;60,5;2;
1961-02-12;null;null;0;34;25,32;14,4;57,25;1;
1961-02-13;null;null;0;29,2;22,24;15,5;67;3,666667;
1961-02-14;null;null;0;31;22,12;10,6;53,5;1,666667;
1961-02-15;null;null;0;33,2;25,84;17,6;43,5;3,666667;
1961-02-16;null;null;0;33,6;26,24;17,6;48,75;2;
1961-02-17;null;null;0;34,5;27;18,5;55,25;2;
1961-02-18;null;null;1;33,1;25,24;19,6;65,25;0;
1961-02-19;null;null;14;35,4;27,5;19,1;64,25;0;
1961-02-20;null;null;0;35;28,24;21,1;63;,333333;
1961-02-21;null;null;0;35,5;29,16;20,3;56;2,333333;
1961-02-22;null;null;0;35;25,44;20,1;77,75;4;
1961-02-23;null;null;1;30,5;23,82;19,6;75,25;3;
1961-02-24;null;null;0;33,5;26,8;19,5;55,75;1,666667;
1961-02-25;null;null;0;34,2;27,64;20,5;70,25;2;
1961-02-26;null;null;6;29,5;22,9;19,5;83,5;2,666667;
1961-02-27;null;null;0;27;19,88;13,9;72,25;1,666667;
1961-02-28;null;null;0;29;22,68;10,2;49,5;2,333333;
1961-03-01;null;null;0;32,3;24,6;14,1;60,25;1;
1961-03-02;null;null;0;33,5;26,42;17,1;64,25;1,333333;
1961-03-03;null;null;0;33,5;22,86;18;78,75;3,666667;
1961-03-04;null;null;14;25;20,82;15,5;79;1;
1961-03-05;null;null;0;25,6;19,54;16,1;58,5;4,333333;
1961-03-06;null;null;0;26,4;18,34;9,5;71,5;3,666667;
1961-03-07;null;null;0;29;21,34;11,1;66;1,333333;
1961-03-08;null;null;0;27,6;23,06;18,7;76;2,666667;
1961-03-09;null;null;1,5;33,4;23,82;18,1;78,75;1,333333;
1961-03-10;null;null;0;35,6;26,16;22;78;2;
1961-03-11;null;null;27;27,6;23,72;19,6;79,25;0;
