Nome: PARAIBUNA
Codigo Estacao: 83847
Latitude: -23.42
Longitude: -45.65
Altitude: 649
Situacao: Desativada
Data Inicial: 1960-01-01
Data Final: 1972-05-15
Periodicidade da Medicao: Diaria

Data Medicao;EVAPORACAO DO PICHE, DIARIA(mm);INSOLACAO TOTAL, DIARIO(h);PRECIPITACAO TOTAL, DIARIO(mm);TEMPERATURA MAXIMA, DIARIA(°C);TEMPERATURA MEDIA COMPENSADA, DIARIA(°C);TEMPERATURA MINIMA, DIARIA(°C);UMIDADE RELATIVA DO AR, MEDIA DIARIA(%);VENTO, VELOCIDADE MEDIA DIARIA(m/s);
1961-01-01;null;null;null;29,3;23,2;19;80,5;1;
1961-01-02;null;null;9,4;28,5;22,4;19,2;93,75;,666667;
1961-01-03;null;null;21,1;30,5;22,04;17,4;81;1;
1961-01-04;null;null;0;30;22,38;17,8;90,5;1,666667;
1961-01-05;null;null;1,9;28,1;22,32;18,8;83;1,333333;
1961-01-06;null;null;0;28,6;23,48;18,4;85,25;1;
1961-01-07;null;null;3,2;25;21,74;19,4;85,75;,666667;
1961-01-08;null;null;0;27,2;22,28;18,8;86,5;1;
1961-01-09;null;null;,4;28,9;23;18,6;82,5;1;
1961-01-10;null;null;0;30;23,54;18,8;83,75;1;
1961-01-11;null;null;0;27,7;21,5;16,8;84;2;
1961-01-12;null;null;0;28,6;22,62;17,6;81,25;1,333333;
1961-01-13;null;null;0;31,2;22,46;17,6;78,75;1,666667;
1961-01-14;null;null;0;30;22,46;15,8;87,75;,666667;
1961-01-15;null;null;2,2;33,1;23,58;17,4;77,75;1,333333;
1961-01-16;null;null;0;32,4;23,94;16,4;72,75;,666667;
1961-01-17;null;null;,1;31,6;24,02;17;71,25;1,666667;
1961-01-18;null;null;0;33,3;24,34;18,4;81;,666667;
1961-01-19;null;null;0;32,4;23,5;18,8;88,25;,666667;
1961-01-20;null;null;2;31,6;23,18;16,4;83,75;1,333333;
1961-01-21;null;null;2,6;32,6;23,9;18,8;77,75;1,333333;
1961-01-22;null;null;0;31,2;23,88;18;78,75;1,333333;
1961-01-23;null;null;1;29,6;23,18;19;81,5;1;
1961-01-24;null;null;0;31,4;23,26;18,2;78,75;1;
1961-01-25;null;null;0;29,2;22,78;18,6;83,5;1,666667;
1961-01-26;null;null;8,5;28,4;20,76;17,3;78,75;1;
1961-01-27;null;null;5,8;22,8;18,74;16,4;91;1,333333;
1961-01-28;null;null;4,7;23,2;19,1;15,6;93;1,666667;
1961-01-29;null;null;2,4;26,6;20,6;16,6;88,75;1;
1961-01-30;null;null;15,8;29,8;22,1;17,8;88,5;1,333333;
1961-01-31;null;null;4,2;30,4;22,7;16,8;82,25;,7;
1961-02-01;null;null;0;31;21,78;18;85,75;1;
1961-02-02;null;null;0;33,2;23,66;15,4;75,75;1;
1961-02-03;null;null;0;33,2;22,94;16;82,75;1,333333;
1961-02-04;null;null;0;31;23,18;18,2;76,75;1;
1961-02-05;null;null;26,8;30,7;22,98;19;83,5;,666667;
1961-02-06;null;null;12,4;31,2;22,98;17,4;80,25;1,333333;
1961-02-07;null;null;13,3;33,8;23,66;18,2;79,5;,666667;
1961-02-08;null;null;29;31,6;23,1;17,2;86,25;1,333333;
