Nome: UMBUZEIRO
Codigo Estacao: 82779
Latitude: -7.7
Longitude: -35.67
Altitude: 499
Situacao: Desativada
Data Inicial: 1960-01-01
Data Final: 1977-03-31
Periodicidade da Medicao: Diaria

Data Medicao;EVAPORACAO DO PICHE, DIARIA(mm);INSOLACAO TOTAL, DIARIO(h);PRECIPITACAO TOTAL, DIARIO(mm);TEMPERATURA MAXIMA, DIARIA(°C);TEMPERATURA MEDIA COMPENSADA, DIARIA(°C);TEMPERATURA MINIMA, DIARIA(°C);UMIDADE RELATIVA DO AR, MEDIA DIARIA(%);VENTO, VELOCIDADE MEDIA DIARIA(m/s);
1961-01-01;null;null;null;29,6;23,24;19,3;75,5;1,9;
1961-01-02;null;null;0;30,6;23,34;19,4;70;1,4;
1961-01-03;null;null;0;30,7;23,46;19,2;73,5;1,4;
1961-01-04;null;null;0;31,5;23,94;19,8;73,25;1,4;
1961-01-05;null;null;0;30,2;23,44;19,8;76;,9;
1961-01-06;null;null;0;30,5;23,02;18,8;73,5;1,4;
1961-01-07;null;null;0;30,7;23,2;18,9;73,75;1,4;
1961-01-08;null;null;0;29,8;22,9;18,7;78;1,9;
1961-01-09;null;null;0;29,7;22,96;19,5;76,5;1,4;
1961-01-10;null;null;0;30,8;23,7;19,4;72,5;,9;
1961-01-11;null;null;0;30,8;23,2;18,8;74,75;2,4;
1961-01-12;null;null;0;30,4;23,6;19,4;75,5;1,9;
1961-01-13;null;null;0;29,5;22,94;19,4;78,25;1,4;
1961-01-14;null;null;0;29,6;23,14;19,7;74;,9;
1961-01-15;null;null;0;30,4;23,28;19,4;72;,9;
1961-01-16;null;null;25;25,7;21,58;18,6;89,25;,9;
1961-01-17;null;null;14,8;24,7;21,38;19,2;93;,9;
1961-01-18;null;null;48,3;23;20,6;18,4;96,25;,9;
1961-01-19;null;null;11,2;24,3;21,24;19,5;95;,9;
1961-01-20;null;null;18,4;23,1;20,08;18,3;94,75;,9;
1961-01-21;null;null;7;23,3;20,26;18,5;93,75;,9;
1961-01-22;null;null;113;25;21,02;18,2;93,5;,3;
1961-01-23;null;null;40,4;23,8;21,18;19,7;94,75;1,1;
1961-01-24;null;null;6;27,1;21,88;19;87,5;1,4;
1961-01-25;null;null;0;28,4;22,64;19,4;81;2,4;
1961-01-26;null;null;0;29,4;22,96;19;80,75;1,4;
1961-01-27;null;null;0;28,6;22,8;20;84;,9;
1961-01-28;null;null;0;28,7;22,62;19,7;80,25;1,4;
1961-01-29;null;null;0;28,3;22,44;18,4;75,5;2,566667;
1961-01-30;null;null;0;29,9;22,66;19;80,75;1,4;
1961-01-31;null;null;0;28,7;22,9;19,6;81;,9;
1961-02-01;null;null;0;27,5;21,94;19;83,5;1,4;
1961-02-02;null;null;0;28,9;22,78;19;78,25;,9;
1961-02-03;null;null;0;28,8;22,56;19;78,75;1,4;
1961-02-04;null;null;0;29;22,7;19,1;77,75;,9;
1961-02-05;null;null;0;29,1;22,74;18,4;78;,9;
1961-02-06;null;null;0;27,8;22,6;19,6;78;,9;
1961-02-07;null;null;0;28,6;22,8;19,4;80,25;1,4;
1961-02-08;null;null;0;29,6;23,16;19,2;79,5;,9;
1961-02-09;null;null;10,2;26,2;21,6;19,6;88;,9;
1961-02-10;null;null;29,5;27,2;22,44;19,4;85,5;,9;
1961-02-11;null;null;0;27,4;22,46;19,5;84;,9;
1961-02-12;null;null;0;27,7;22,54;19,5;83,5;,9;
1961-02-13;null;null;0;29,8;23,26;19,5;80,75;,9;
1961-02-14;null;null;0;31,3;23,08;19;78,25;,9;
1961-02-15;null;null;0;31;23,34;19,6;84;1,9;
1961-02-16;null;null;0;26,8;22,36;19,6;82,5;1,4;
1961-02-17;null;null;0;25,8;21,86;19,4;88;,9;
1961-02-18;null;null;0;28;22,2;18,6;82,25;,9;
1961-02-19;null;null;0;27,7;22,02;18,7;82,75;1,9;
1961-02-20;null;null;0;27,5;22,34;18,8;82;,9;
1961-02-21;null;null;9,5;24;21,24;19,4;95,25;,9;
1961-02-22;null;null;29,3;26,6;21,86;18,4;86;1,4;
1961-02-23;null;null;0;26;22,08;19,7;88,75;1,9;
1961-02-24;null;null;10,5;26,8;22,16;19,4;86,75;1,4;
1961-02-25;null;null;0;27;22,16;19,4;85,5;1,4;
1961-02-26;null;null;0;27;22,36;18,8;85;2,066667;
1961-02-27;null;null;0;26,7;22,5;20,2;87,75;1,9;
1961-02-28;null;null;,8;27,8;22,72;20;86;1,9;
1961-03-01;null;null;0;28,3;22,54;19,4;82;1,9;
1961-03-02;null;null;0;29,3;23,2;18,2;78,75;1,1;
1961-03-03;null;null;0;28,8;23,64;20,2;82,75;,9;
1961-03-04;null;null;2;28;23,4;20,7;82,25;1,9;
1961-03-05;null;null;2,3;27,3;21,98;19,6;88;,9;
1961-03-06;null;null;,4;27,5;22,14;19;81,5;2,4;
1961-03-07;null;null;0;28,2;22,92;18,4;77,25;1,9;
1961-03-08;null;null;0;29,7;23,9;20,6;80,5;1,4;
1961-03-09;null;null;0;29,6;23,76;20,5;78,75;1,9;
