Nome: ITAQUI
Codigo Estacao: 83929
Latitude: -29.12
Longitude: -56.53
Altitude: 76
Situacao: Desativada
Data Inicial: 1960-01-01
Data Final: 1983-12-30
Periodicidade da Medicao: Diaria

Data Medicao;EVAPORACAO DO PICHE, DIARIA(mm);INSOLACAO TOTAL, DIARIO(h);PRECIPITACAO TOTAL, DIARIO(mm);TEMPERATURA MAXIMA, DIARIA(°C);TEMPERATURA MEDIA COMPENSADA, DIARIA(°C);TEMPERATURA MINIMA, DIARIA(°C);UMIDADE RELATIVA DO AR, MEDIA DIARIA(%);VENTO, VELOCIDADE MEDIA DIARIA(m/s);
1961-01-01;5;null;null;33,6;28,52;21;76,75;2;
1961-01-02;6;null;0;34;28,8;24;75,5;1,333333;
1961-01-03;1;null;0;34,5;28,36;20,7;73,25;2,333333;
1961-01-04;1,9;null;5;32,6;27,22;19,5;68,5;2;
1961-01-05;7,1;null;0;30,4;26,88;20,5;74,5;2,666667;
1961-01-06;null;null;21,6;30,5;24,3;18;77,25;2,333333;
1961-01-07;7,3;null;0;32;25,74;16,5;69,25;2;
1961-01-08;9,3;null;0;33;27,6;19;71,75;2;
1961-01-09;3,4;null;0;36;29,92;24,5;70;2;
1961-01-10;null;null;3,6;31;24,2;20;59;2,666667;
1961-01-11;5;null;0;33,4;25,26;17;63,5;3,333333;
1961-01-12;3,7;null;0;36,8;26,76;16;64,5;1,666667;
1961-01-13;3,1;null;0;37,5;30,72;23;57,5;2,666667;
1961-01-14;3;null;0;36;30,4;24;64,25;2,333333;
1961-01-15;2,8;null;0;34,8;30,36;24;71,5;2;
1961-01-16;1,5;null;0;37,2;31,64;24;60;2,333333;
1961-01-17;2,5;null;0;33,8;25,56;22;88,25;2,333333;
1961-01-18;,6;null;13,5;32;27,16;21,2;79,25;2,333333;
1961-01-19;null;null;0;35,5;29,1;23;70,5;2;
1961-01-20;2,5;null;0;36,4;31,42;26;69,25;2,333333;
1961-01-21;2,2;null;0;36;29,88;24;74;2;
1961-01-22;1,3;null;0;33;26,68;21;75,25;3;
