Nome: VACARIA
Codigo Estacao: 83918
Latitude: -28.55
Longitude: -50.7
Altitude: 954
Situacao: Desativada
Data Inicial: 1960-01-01
Data Final: 1988-12-31
Periodicidade da Medicao: Diaria

Data Medicao;EVAPORACAO DO PICHE, DIARIA(mm);INSOLACAO TOTAL, DIARIO(h);PRECIPITACAO TOTAL, DIARIO(mm);TEMPERATURA MAXIMA, DIARIA(°C);TEMPERATURA MEDIA COMPENSADA, DIARIA(°C);TEMPERATURA MINIMA, DIARIA(°C);UMIDADE RELATIVA DO AR, MEDIA DIARIA(%);VENTO, VELOCIDADE MEDIA DIARIA(m/s);
1961-01-01;2;null;null;28,3;21,54;16,4;72;1;
1961-01-02;2,5;null;0;29;21,9;15,5;63,75;1;
1961-01-03;3,6;null;0;28;21,6;17;79,75;1;
1961-01-04;2,4;null;36;25;18,78;15,3;76,25;1;
1961-01-05;2,3;null;0;27;18,98;13,9;79,5;1;
1961-01-06;2,9;null;29;21;18,24;16,2;83,75;1;
1961-01-07;4;null;5,5;26;17,72;11,1;75,75;1;
1961-01-08;3,6;null;0;23;17,72;14,3;78,75;1,666667;
1961-01-09;3,2;null;0;30;20,68;15;72,75;1;
1961-01-10;2,6;null;0;24,2;20,28;17,5;79,75;1;
1961-01-11;4,1;null;4,3;28;20,38;16;74,75;1;
1961-01-12;2,2;null;0;29,7;22,2;15;63,75;1;
1961-01-13;5,8;null;0;28,9;21,68;16;71,75;1,666667;
1961-01-14;2,2;null;0;28,9;22,38;16,7;66,5;1;
1961-01-15;3,1;null;0;29,9;23,48;17,5;67,5;1;
1961-01-16;3,9;null;0;30,3;23,04;17,9;71;1;
1961-01-17;4;null;0;28,9;22,64;17,6;69,25;1;
1961-01-18;3,2;null;0;26;21,38;17,8;77;1;
1961-01-19;1,8;null;0;30;22,9;16,7;64,25;1;
1961-01-20;2;null;0;31;22,52;17,3;76;1;
1961-01-21;4;null;0;28,5;20,94;18;80,25;1;
1961-01-22;1,1;null;1;26,1;19,32;16;78;1;
1961-01-23;2,9;null;0;27,3;18,46;11,6;74,25;1;
1961-01-24;3;null;0;28,8;20,54;15,2;67;1;
1961-01-25;5;null;0;25,5;18,74;14;62,25;1;
1961-01-26;4;null;0;21,7;15,34;11,3;64,5;1;
1961-01-27;3;null;0;21,8;14,8;9,2;74,25;1;
1961-01-28;3,8;null;0;22,3;16,42;9,3;67,25;1;
1961-01-29;2,7;null;0;26;18,64;13,4;69,5;1;
1961-01-30;2,3;null;0;26,2;18,4;11,3;75,25;1;
1961-01-31;3;null;0;29,5;21,6;15;63,25;1;
