['1965', '1', '10', '20', '76.7', '84', '20.6', '55', '16.3', '20', '32.8', '86', '20.5', '51', '17.7', '20', '41.2', '86', '22.1', '51', '17']
['1965', '1', '11', '20', '.3', '84', '24.2', '55', '17.3', '20', '16.3', '86', '27', '51', '16.5', '20', '0', '86', '26.4', '51', '14.4']
['1965', '1', '12', '20', '0', '84', '26.6', '55', '18', '20', '0', '86', '28.1', '51', '16.9', '20', '0', '86', '28', '51', '18.6']
['1965', '1', '13', '20', '0', '84', '26.4', '55', '17.8', '20', '0', '86', '29', '51', '15.8', '20', '0', '86', '26.6', '51', '16']
['1965', '1', '14', '20', '0', '84', '27', '55', '19', '20', '0', '86', '28.4', '51', '17.3', '20', '0', '86', '28.1', '51', '19.4']
['1965', '1', '15', '20', '0', '84', '24.4', '55', '18.2', '20', '0', '86', '27.8', '51', '15.3', '20', '0', '86', '26.5', '51', '18.2']
['1965', '1', '16', '20', '0', '84', '26.2', '55', '18.7', '20', '0', '86', '28', '51', '16.1', '20', '0', '86', '28', '51', '19.4']
['1965', '1', '17', '20', '0', '84', '27.4', '55', '18.5', '20', '0', '86', '29.3', '51', '17', '20', '0', '86', '28.6', '51', '19.2']
['1965', '1', '18', '20', '0', '84', '28', '55', '18.5', '20', '0', '86', '28.7', '51', '16.9', '20', '0', '86', '28.3', '51', '15.5']
['1965', '1', '19', '20', '1', '84', '26.3', '55', '19', '20', '0', '86', '25', '51', '18', '20', '2.8', '86', '26.4', '51', '17.4']
['1965', '1', '20', '20', '66.2', '84', '19.2', '55', '16', '20', '75.3', '86', '20', '51', '16.9', '20', '54.4', '86', '19.6', '51', '16.6']
['1965', '1', '21', '20', '30.5', '84', '22.2', '55', '17.5', '20', '24.5', '86', '22.7', '51', '18.5', '20', '27.7', '86', '23.9', '51', '17.5']
['1965', '1', '22', '20', '1.3', '84', '26.2', '55', '18.1', '20', '8.6', '86', '25.5', '51', '17.7', '20', '1.5', '86', '26.6', '51', '18.3']
['1965', '1', '23', '20', '1.2', '84', '27.8', '55', '17.8', '20', '0', '86', '26.9', '51', '18.5', '20', '0', '86', '28.7', '51', '17.4']
['1965', '1', '24', '20', '0', '84', '28.4', '55', '17.4', '20', '0', '86', '28.6', '51', '17.4', '20', '0', '86', '29', '51', '18.1']
['1965', '1', '25', '20', '45.2', '84', '25', '55', '17.2', '20', '17', '86', '26.8', '51', '17.8', '20', '7.2', '86', '25.7', '51', '17']
['1965', '1', '26', '20', '0', '84', '27.4', '55', '18.5', '20', '0', '86', '28.7', '51', '16', '20', '.5', '86', '28.4', '51', '14.8']
['1965', '1', '27', '20', '0', '84', '28', '55', '18.2', '20', '8.7', '86', '28', '51', '16.8', '20', '0', '86', '28.4', '51', '15']
['1965', '1', '28', '20', '0', '84', '25.6', '55', '19.2', '20', '6', '86', '25', '51', '17.5', '20', '0', '86', '25.7', '51', '17.9']
['1965', '1', '29', '20', '3.3', '84', '27.6', '55', '19.1', '20', '6.6', '86', '28.3', '51', '18.6', '20', '11.3', '86', '26.8', '51', '18.1']
['1965', '1', '30', '20', '3.9', '84', '24.2', '55', '18.7', '20', '0', '86', '22.8', '51', '18.1', '20', '7.8', '86', '24.6', '51', '17.2']
['1965', '1', '31', '20', '4.4', '84', '29', '55', '19.3', '20', '11.3', '86', '29.3', '51', '17.1', '20', '3.1', '86', '30', '51', '16.4']
['1965', '2', '1', '21', '.6', '86', '28.6', '57', '20.1', '20', '0', '89', '29.5', '52', '19', '20', '0', '88', '29', '52', '18.1']
['1965', '2', '2', '21', '.4', '86', '28.3', '57', '18.8', '20', '0', '89', '28.5', '52', '18.8', '20', '5.9', '88', '28.5', '52', '17.4']
['1965', '2', '3', '21', '0', '86', '28.4', '57', '20.6', '20', '0', '89', '28.4', '52', '19.9', '20', '.5', '88', '29.2', '52', '20']
['1965', '2', '4', '21', '.8', '86', '27', '57', '19.6', '20', '6.1', '89', '28.1', '52', '18.1', '20', '3.2', '88', '26.5', '52', '19']
['1965', '2', '5', '21', '12', '86', '26.4', '57', '18.9', '20', '0', '89', '26.8', '52', '17.7', '20', '1', '88', '26.3', '52', '17.7']
['1965', '2', '6', '21', '25.6', '86', '23.8', '57', '19.5', '20', '6.8', '89', '24', '52', '19.1', '20', '35.1', '88', '24.3', '52', '19.3']
['1965', '2', '7', '21', '3.1', '86', '26.2', '57', '19.1', '20', '12.2', '89', '24.8', '52', '19.5', '20', '7.2', '88', '24.7', '52', '19']
['1965', '2', '8', '21', '12.7', '86', '28.8', '57', '19', '20', '14.2', '89', '29.5', '52', '20', '20', '8', '88', '29.6', '52', '19.7']
['1965', '2', '9', '21', '40', '86', '28.4', '57', '18.3', '20', '46.2', '89', '27.6', '52', '18', '20', '15.4', '88', '28', '52', '18.2']
['1965', '2', '10', '21', '1.6', '86', '26.1', '57', '19.7', '20', '12.1', '89', '25.5', '52', '18.8', '20', '.3', '88', '26.6', '52', '18.9']
['1965', '2', '11', '21', '25.4', '86', '21.4', '57', '17.7', '20', '68.2', '89', '21.5', '52', '17.5', '20', '37.3', '88', '22.5', '52', '17.6']
['1965', '2', '12', '21', '13', '86', '23.2', '57', '17.2', '20', '56.7', '89', '23.7', '52', '15.9', '20', '25.5', '88', '25.6', '52', '17.2']
['1965', '2', '13', '21', '0', '86', '27.9', '57', '19.2', '20', '.4', '89', '26.9', '52', '17.6', '20', '5', '88', '28.4', '52', '17.6']
['1965', '2', '14', '21', '6', '86', '27.4', '57', '19', '20', '.8', '89', '28.2', '52', '18.7', '20', '.5', '88', '28.7', '52', '18.4']
['1965', '2', '15', '21', '2.6', '86', '28', '57', '18.7', '20', '11.1', '89', '28.7', '52', '18.1', '20', '26.8', '88', '27.4', '52', '18']
['1965', '2', '16', '21', '2.8', '86', '26.6', '57', '18.6', '20', '39.3', '89', '27.4', '52', '17.8', '20', '6.6', '88', '26.5', '52', '17.8']
['1965', '2', '17', '21', '11.5', '86', '25.2', '57', '19', '20', '1.1', '89', '25.3', '52', '19.2', '20', '29.5', '88', '26.1', '52', '19.7']
['1965', '2', '18', '21', '65.4', '86', '24.4', '57', '18.6', '20', '43.1', '89', '22', '52', '18.5', '20', '37.6', '88', '25.2', '52', '19.1']
['1965', '2', '19', '21', '64.6', '86', '24.4', '57', '17.8', '20', '25.8', '89', '23.1', '52', '18.1', '20', '31.5', '88', '24.6', '52', '18.4']
['1965', '2', '20', '21', '27.1', '86', '26.4', '57', '17.8', '20', '18', '89', '26.8', '52', '16.9', '20', '25.4', '88', '26.5', '52', '17.3']
['1965', '2', '21', '21', '5.8', '86', '25.4', '57', '18.5', '20', '37.4', '89', '26', '52', '18.8', '20', '5.7', '88', '25.6', '52', '19.1']
['1965', '2', '22', '21', '20.8', '86', '26.8', '57', '19.1', '20', '1.5', '89', '26.7', '52', '18', '20', '8.4', '88', '26.1', '52', '18.3']
['1965', '2', '23', '21', '3.2', '86', '23.3', '57', '19', '20', '11', '89', '25', '52', '20.1', '20', '2.9', '88', '25.8', '52', '19.1']
['1965', '2', '24', '21', '10', '86', '26.2', '57', '19.2', '20', '2.5', '89', '26.5', '52', '20', '20', '4.9', '88', '27.6', '52', '19']
['1965', '2', '25', '21', '2.6', '86', '25.8', '57', '19', '20', '22.5', '89', '25.1', '52', '19.3', '20', '1.5', '88', '26.6', '52', '19.2']
['1965', '2', '26', '21', '13.8', '86', '25.4', '57', '18.8', '20', '1.8', '89', '25.1', '52', '18.9', '20', '20.3', '88', '26', '52', '18.4']
['1965', '2', '27', '21', '17', '86', '29.1', '57', '18.4', '20', '35.1', '89', '28.8', '52', '17.4', '20', '6.4', '88', '29', '52', '16.9']
['1965', '2', '28', '21', '9.8', '86', '29.3', '57', '18.4', '20', '0', '89', '29.9', '52', '18.3', '20', '7.1', '88', '30', '52', '18.1']
['1965', '3', '1', '20', '0', '84', '31.2', '55', '20.3', '20', '0', '86', '31', '51', '18.3', '20', '.1', '86', '31.2', '51', '17.2']
['1965', '3', '2', '20', '0', '84', '30.6', '55', '20.6', '20', '0', '86', '31.1', '51', '17.9', '20', '.2', '86', '29.9', '51', '17.7']
['1965', '3', '3', '20', '0', '84', '30.6', '55', '24.5', '20', '0', '86', '30.4', '51', '16.1', '20', '.1', '86', '31.1', '51', '16.8']
['1965', '3', '4', '20', '4.8', '84', '29.2', '55', '20.3', '20', '6.5', '86', '30', '51', '18.1', '20', '10.5', '86', '30.6', '51', '17.5']
['1965', '3', '5', '20', '2.5', '84', '25', '55', '18.5', '20', '11.8', '86', '27', '51', '17.8', '20', '51.2', '86', '26.6', '51', '17.3']
['1965', '3', '6', '20', '0', '84', '22.8', '55', '19.4', '20', '1.8', '86', '23.4', '51', '18', '20', '.1', '86', '22.7', '51', '18']
['1965', '3', '7', '20', '13.8', '84', '21', '55', '17', '20', '18.1', '86', '20.2', '51', '17.3', '20', '21.5', '86', '20.9', '51', '16.6']
['1965', '3', '8', '20', '5.5', '84', '20.8', '55', '17.5', '20', '5.9', '86', '21.5', '51', '17.7', '20', '5.6', '86', '21.4', '51', '16.8']
['1965', '3', '9', '20', '18', '84', '23', '55', '17.7', '20', '15', '86', '25.6', '51', '18.9', '20', '7.9', '86', '24.5', '51', '18.4']
['1965', '3', '10', '20', '33', '84', '25.4', '55', '18.6', '20', '16.4', '86', '27.5', '51', '19.8', '20', '25.5', '86', '26.6', '51', '19.1']
['1965', '3', '11', '20', '15.3', '84', '24.8', '55', '18.7', '20', '7.5', '86', '27.6', '51', '19.6', '20', '12.8', '86', '24', '51', '18.2']
['1965', '3', '12', '20', '1.8', '84', '25.4', '55', '18.1', '20', '0', '86', '28.9', '51', '18.6', '20', '.3', '86', '26', '51', '18.6']
['1965', '3', '13', '20', '37.8', '84', '21.8', '55', '17.7', '20', '1.4', '86', '21.7', '51', '18.6', '20', '.8', '86', '22.4', '51', '18.2']
['1965', '3', '14', '20', '7', '84', '25.2', '55', '16.6', '20', '12', '86', '27.9', '51', '16.6', '20', '9.9', '86', '26.6', '51', '15.6']
['1965', '3', '15', '20', '0', '84', '25.6', '55', '17.6', '20', '0', '86', '28.1', '51', '15.7', '20', '0', '86', '26.3', '51', '14.7']
['1965', '3', '16', '20', '0', '84', '26', '55', '18', '20', '0', '86', '28.2', '51', '15.7', '20', '0', '86', '25.7', '51', '14.8']
['1965', '3', '17', '20', '4.6', '84', '23.4', '55', '17.9', '20', '2.6', '86', '25.7', '51', '15.4', '20', '7.1', '86', '23.8', '51', '18']
['1965', '3', '18', '20', '7.7', '84', '25.2', '55', '17.8', '20', '44.2', '86', '24.6', '51', '16.1', '20', '31.5', '86', '24.5', '51', '18']
['1965', '3', '19', '20', '16', '84', '25.4', '55', '17.2', '20', '14.3', '86', '27.3', '51', '17.4', '20', '18.6', '86', '26.9', '51', '17.1']
['1965', '3', '20', '20', '2.7', '84', '27.6', '55', '17.2', '20', '3.4', '86', '28.7', '51', '17.9', '20', '0', '86', '28.3', '51', '16.2']
['1965', '3', '21', '20', '.1', '84', '24.6', '55', '17', '20', '22.6', '86', '25.2', '51', '15.1', '20', '2.5', '86', '25.6', '51', '14.4']
['1965', '3', '22', '20', '0', '84', '25.6', '55', '17.7', '20', '0', '86', '28.6', '51', '15.9', '20', '.1', '86', '26.7', '51', '15.1']
['1965', '3', '23', '20', '0', '84', '27.8', '55', '17.6', '20', '0', '86', '29.6', '51', '15.5', '20', '.1', '86', '28.6', '51', '14.9']
['1965', '3', '24', '20', '0', '84', '29', '55', '18.3', '20', '0', '86', '29.7', '51', '16.2', '20', '.4', '86', '29', '51', '16.8']
['1965', '3', '25', '20', '4', '84', '25.2', '55', '18.2', '20', '0', '86', '26.2', '51', '17.7', '20', '1.5', '86', '25.9', '51', '17.8']
['1965', '3', '26', '20', '0', '84', '23.4', '55', '19.7', '20', '3', '86', '24.8', '51', '18.3', '20', '0', '86', '24.5', '51', '18']
['1965', '3', '27', '20', '21.6', '84', '23.6', '55', '18.4', '20', '26.2', '86', '24.4', '51', '18.8', '20', '54.5', '86', '23.8', '51', '18.2']
['1965', '3', '28', '20', '2', '84', '25.9', '55', '19.6', '20', '8.1', '86', '27.6', '51', '19.5', '20', '3.9', '86', '26.5', '51', '19.4']
['1965', '3', '29', '20', '.8', '84', '27', '55', '18.9', '20', '3.3', '86', '26.6', '51', '17.9', '20', '1.5', '86', '26.8', '51', '18.2']
['1965', '3', '30', '20', '0', '84', '26.4', '55', '16.4', '20', '0', '86', '28.8', '51', '13.7', '20', '.1', '86', '27.1', '51', '13.6']
['1965', '3', '31', '20', '0', '84', '27.8', '55', '16.5', '20', '0', '86', '29.3', '51', '9.8', '20', '0', '86', '27.8', '51', '10.5']
['1966', '1', '1', '20', '21.8', '84', '26.2', '55', '17.6', '20', '22.8', '86', '26.4', '51', '18.1', '20', '27.5', '86', '26.4', '51', '17.7']
['1966', '1', '2', '20', '17.8', '84', '23.2', '55', '17.5', '20', '16.1', '86', '24.8', '51', '18.9', '20', '14.7', '86', '23.9', '51', '17.7']
['1966', '1', '3', '20', '24.6', '84', '25.8', '55', '18.4', '20', '26.1', '86', '27', '51', '18.9', '20', '25.1', '86', '26.6', '51', '18.8']
['1966', '1', '4', '20', '29.5', '84', '26.2', '55', '17.4', '20', '14.2', '86', '27.6', '51', '18.7', '20', '9.1', '86', '27.3', '51', '18.8']
['1966', '1', '5', '20', '25', '84', '23.8', '55', '18.8', '20', '25', '86', '25', '51', '20.1', '20', '15.9', '86', '25.4', '51', '19.5']
['1966', '1', '6', '20', '38.7', '84', '21.4', '55', '19.4', '20', '39.4', '86', '23.9', '51', '20.3', '20', '26', '86', '22.7', '51', '20']
['1966', '1', '7', '20', '20.1', '84', '24.6', '55', '19.4', '20', '18.5', '86', '24.9', '51', '19.7', '20', '11.5', '86', '25.2', '51', '20']
['1966', '1', '8', '20', '10.8', '84', '25.4', '55', '19.6', '20', '7.7', '86', '27.2', '51', '19.9', '20', '16.3', '86', '26.6', '51', '19.8']
['1966', '1', '9', '20', '25.5', '84', '25.6', '55', '18.6', '20', '20.1', '86', '25.8', '51', '19.5', '20', '17.6', '86', '25.8', '51', '19.4']
['1966', '1', '10', '20', '29.1', '84', '24.2', '55', '19.9', '20', '8.5', '86', '26', '51', '19.7', '20', '27.6', '86', '25.5', '51', '20.2']
['1966', '1', '11', '20', '24.1', '84', '21', '55', '18.7', '20', '46.7', '86', '22.9', '51', '19.9', '20', '34', '86', '23.3', '51', '19.1']
['1966', '1', '12', '20', '47.9', '84', '26.8', '55', '17.8', '20', '26.4', '86', '25.9', '51', '18.3', '20', '47.2', '86', '25.7', '51', '18.1']
['1966', '1', '13', '20', '29.7', '84', '21', '55', '17.8', '20', '49', '86', '21.6', '51', '18.3', '20', '25.9', '86', '21.1', '51', '18.6']
['1966', '1', '14', '20', '59.7', '84', '25.6', '55', '17.4', '20', '21.7', '86', '28', '51', '18.9', '20', '46.4', '86', '26.2', '51', '18.2']
['1966', '1', '15', '20', '7.8', '84', '27.8', '55', '18.3', '20', '52', '86', '29.4', '51', '17.3', '20', '71.7', '86', '29.2', '51', '17.5']
['1966', '1', '16', '20', '1.6', '84', '24.3', '55', '18.4', '20', '16', '86', '25', '51', '18.1', '20', '6.6', '86', '25', '51', '17.8']
['1966', '1', '17', '20', '0', '84', '29.6', '55', '17.9', '20', '.4', '86', '30.9', '51', '17.5', '20', '.4', '86', '29.9', '51', '17']
['1966', '1', '18', '20', '0', '84', '29.9', '55', '20.3', '20', '0', '86', '31.9', '51', '17.5', '20', '0', '86', '30.6', '51', '17.9']
['1966', '1', '19', '20', '0', '84', '28', '55', '19.3', '20', '0', '86', '29.8', '51', '16.1', '20', '0', '86', '28.3', '51', '15.1']
['1966', '1', '20', '20', '0', '84', '29.6', '55', '19.4', '20', '0', '86', '31', '51', '15.7', '20', '0', '86', '30', '51', '15.6']
['1966', '1', '21', '20', '0', '84', '29.6', '55', '19.2', '20', '0', '86', '32', '51', '14.7', '20', '0', '86', '30', '51', '19.7']
['1966', '1', '22', '20', '0', '84', '28.2', '55', '18.6', '20', '0', '86', '30.7', '51', '14.1', '20', '0', '86', '28.8', '51', '13.7']
['1966', '1', '23', '20', '0', '84', '29.9', '55', '19.4', '20', '0', '86', '31.8', '51', '15.1', '20', '0', '86', '30', '51', '18.1']
['1966', '1', '24', '20', '0', '84', '28.9', '55', '19.9', '20', '0', '86', '31.8', '51', '15.9', '20', '0', '86', '29', '51', '20.1']
['1966', '1', '25', '20', '0', '84', '30.4', '55', '19.6', '20', '0', '86', '30.9', '51', '16.7', '20', '0', '86', '31.3', '51', '16.3']
['1966', '1', '26', '20', '0', '84', '29.9', '55', '19.5', '20', '0', '86', '32.6', '51', '17.3', '20', '.3', '86', '29.4', '51', '16.3']
['1966', '1', '27', '20', '0', '84', '29.8', '55', '19.8', '20', '0', '86', '30.8', '51', '16.3', '20', '6.3', '86', '30.8', '51', '16.4']
['1966', '1', '28', '20', '0', '84', '28.6', '55', '19.1', '20', '21.3', '86', '28.5', '51', '18.6', '20', '0', '86', '28.6', '51', '18.3']
['1966', '1', '29', '20', '17', '84', '25.8', '55', '17.6', '20', '56.2', '86', '26.8', '51', '17.3', '20', '81.8', '86', '26.5', '51', '18.1']
['1966', '1', '30', '20', '1.6', '84', '28.4', '55', '18.8', '20', '2.2', '86', '28', '51', '16.5', '20', '12.6', '86', '26.4', '51', '16.6']
['1966', '1', '31', '20', '1.8', '84', '27.6', '55', '20', '20', '0', '86', '28', '51', '19.1', '20', '.2', '86', '27.6', '51', '20.1']
['1966', '2', '1', '21', '45.6', '86', '22', '57', '19.1', '20', '71.5', '89', '26', '52', '19.3', '20', '39.2', '88', '22.5', '52', '18.8']
['1966', '2', '2', '21', '116.9', '86', '22.1', '57', '18.8', '20', '60', '89', '24.8', '52', '19.7', '20', '114', '88', '23.2', '52', '19.2']
['1966', '2', '3', '21', '19.2', '86', '27.2', '57', '18.3', '20', '16.7', '89', '28.9', '52', '19.1', '20', '14.1', '88', '27.4', '52', '18.8']
['1966', '2', '4', '21', '0', '86', '26.4', '57', '19.5', '20', '1.4', '89', '27.2', '52', '19.9', '20', '0', '88', '26.5', '52', '19.5']
['1966', '2', '5', '21', '15', '86', '25.4', '57', '20', '20', '20', '89', '24.8', '52', '20.1', '20', '12.6', '88', '24.7', '52', '19.5']
['1966', '2', '6', '21', '17.9', '86', '25.6', '57', '19.2', '20', '14', '89', '22.9', '52', '19', '20', '11', '88', '24.8', '52', '19.1']
['1966', '2', '7', '21', '2.6', '86', '27.6', '57', '18.6', '20', '10.6', '89', '26.8', '52', '17.1', '20', '3', '88', '27.4', '52', '17.9']
['1966', '2', '8', '21', '1', '86', '28.6', '57', '18.3', '20', '0', '89', '28.4', '52', '16.7', '20', '.4', '88', '28.2', '52', '17.9']
['1966', '2', '9', '21', '0', '86', '28.4', '57', '19.2', '20', '8.2', '89', '27.8', '52', '19.1', '20', '.4', '88', '27.6', '52', '17.5']
['1966', '2', '10', '21', '7', '86', '28.6', '57', '18.2', '20', '1', '89', '29.4', '52', '19.1', '20', '4.4', '88', '28.4', '52', '17.8']
['1966', '2', '11', '21', '.6', '86', '29.2', '57', '20.6', '20', '0', '89', '30', '52', '19.3', '20', '0', '88', '29.3', '52', '20.3']
['1966', '2', '12', '21', '0', '86', '28.2', '57', '19.6', '20', '0', '89', '29.7', '52', '17.3', '20', '0', '88', '28.5', '52', '19.3']
['1966', '2', '13', '21', '0', '86', '30.8', '57', '19.8', '20', '0', '89', '32.8', '52', '16.4', '20', '0', '88', '31', '52', '16.2']
['1966', '2', '14', '21', '0', '86', '30.8', '57', '20.1', '20', '0', '89', '32', '52', '14.3', '20', '0', '88', '31.2', '52', '14.4']
['1966', '2', '15', '21', '0', '86', '28.6', '57', '18.5', '20', '0', '89', '29.8', '52', '14.1', '20', '0', '88', '29.2', '52', '14.3']
['1966', '2', '16', '21', '0', '86', '29.4', '57', '18.3', '20', '0', '89', '34', '52', '12.9', '20', '0', '88', '29.6', '52', '13.2']
['1966', '2', '17', '21', '0', '86', '29.2', '57', '19.4', '20', '0', '89', '30.8', '52', '13.7', '20', '0', '88', '29.8', '52', '14.5']
['1966', '2', '18', '21', '0', '86', '30.6', '57', '18.7', '20', '0', '89', '31.8', '52', '13.3', '20', '0', '88', '30.7', '52', '18.8']
['1966', '2', '19', '21', '0', '86', '29', '57', '19.1', '20', '0', '89', '31.6', '52', '15.1', '20', '0', '88', '30.2', '52', '15.1']
['1966', '3', '1', '20', '0', '84', '29.3', '55', '19.4', '20', '0', '86', '31.6', '51', '15.3', '20', '0', '86', '29.7', '51', '17.6']
['1966', '3', '2', '20', '0', '84', '30', '55', '20.1', '20', '0', '86', '30.8', '51', '16.5', '20', '3', '86', '28.7', '51', '16.8']
['1966', '3', '3', '20', '0', '84', '29.5', '55', '19.2', '20', '37', '86', '31', '51', '18.1', '20', '3', '86', '28.3', '51', '17.8']
['1966', '3', '4', '20', '.2', '84', '30.2', '55', '19.6', '20', '6.1', '86', '29.4', '51', '19.5', '20', '0', '86', '29.8', '51', '19']
['1966', '3', '5', '20', '1.2', '84', '27.2', '55', '19.4', '20', '0', '86', '29', '51', '19.1', '20', '8.5', '86', '28', '51', '19.1']
['1966', '3', '6', '20', '2.4', '84', '29.8', '55', '19', '20', '0', '86', '28.9', '51', '19.3', '20', '28.5', '86', '29.2', '51', '18.6']
['1966', '3', '7', '20', '.6', '84', '28.2', '55', '18.9', '20', '0', '86', '28.8', '51', '18.5', '20', '0', '86', '26.6', '51', '17.8']
['1966', '3', '8', '20', '26.7', '84', '26.7', '55', '16.7', '20', '69', '86', '24.8', '51', '16.7', '20', '40', '86', '24.5', '51', '16.6']
['1966', '3', '9', '20', '5', '84', '25.4', '55', '19.1', '20', '.2', '86', '23.8', '51', '18.7', '20', '0', '86', '24.5', '51', '18.2']
['1966', '3', '10', '20', '19.2', '84', '25.4', '55', '18', '20', '98.5', '86', '22.8', '51', '18.9', '20', '26.2', '86', '22.6', '51', '18.8']
['1966', '3', '11', '20', '50.3', '84', '24.5', '55', '17.4', '20', '21.7', '86', '26', '51', '17.9', '20', '34.7', '86', '25.8', '51', '17.5']
['1966', '3', '12', '20', '0', '84', '28.9', '55', '19.8', '20', '40.3', '86', '26.8', '51', '19.5', '20', '0', '86', '28.3', '51', '17.4']
['1966', '3', '13', '20', '0', '84', '29.6', '55', '18.4', '20', '0', '86', '30.8', '51', '15.5', '20', '35', '86', '29', '51', '15.2']
['1966', '3', '14', '20', '0', '84', '28', '55', '18.7', '20', '0', '86', '29.6', '51', '15.5', '20', '0', '86', '28.6', '51', '14.9']
['1966', '3', '15', '20', '0', '84', '28.1', '55', '17.4', '20', '0', '86', '29.4', '51', '18.5', '20', '0', '86', '28.4', '51', '13.9']
['1966', '3', '16', '20', '0', '84', '27.3', '55', '19.7', '20', '0', '86', '29', '51', '15.1', '20', '0', '86', '27.8', '51', '14.9']
['1966', '3', '17', '20', '0', '84', '27.9', '55', '17.2', '20', '0', '86', '28.8', '51', '12.9', '20', '0', '86', '27.4', '51', '13.1']
['1966', '3', '18', '20', '0', '84', '29.4', '55', '18.6', '20', '0', '86', '29.8', '51', '13.5', '20', '0', '86', '28.9', '51', '14.5']
['1966', '3', '19', '20', '0', '84', '29.2', '55', '19.1', '20', '0', '86', '30.8', '51', '13.3', '20', '0', '86', '29.5', '51', '14.1']
['1966', '3', '20', '20', '0', '84', '28', '55', '19.4', '20', '0', '86', '29.8', '51', '15.9', '20', '0', '86', '27.3', '51', '16.2']
['1966', '3', '21', '20', '0', '84', '29.6', '55', '18.2', '20', '0', '86', '29.8', '51', '13.5', '20', '0', '86', '28.5', '51', '13.6']
['1966', '3', '22', '20', '0', '84', '28.8', '55', '18.7', '20', '0', '86', '29.8', '51', '13.1', '20', '0', '86', '28.5', '51', '13.7']
['1966', '3', '23', '20', '0', '84', '30.4', '55', '18.1', '20', '0', '86', '31.8', '51', '13.9', '20', '0', '86', '30.2', '51', '13.9']
['1966', '3', '24', '20', '0', '84', '29.8', '55', '19.4', '20', '0', '86', '31.8', '51', '14.5', '20', '0', '86', '30.2', '51', '14.2']
['1966', '3', '25', '20', '0', '84', '28.4', '55', '20', '20', '0', '86', '30.9', '51', '15.1', '20', '0', '86', '29.1', '51', '16']
['1966', '3', '26', '20', '0', '84', '30.5', '55', '19.1', '20', '0', '86', '32', '51', '15', '20', '0', '86', '31.3', '51', '14.9']
['1966', '3', '27', '20', '1', '84', '27.8', '55', '20.5', '20', '2.2', '86', '28.9', '51', '18.3', '20', '8.4', '86', '27.5', '51', '20']
['1966', '3', '28', '20', '0', '84', '26.6', '55', '19.1', '20', '0', '86', '26.4', '51', '18.1', '20', '0', '86', '27.5', '51', '19.1']
['1966', '3', '29', '20', '4', '84', '27.5', '55', '18.7', '20', '.6', '86', '27.7', '51', '18.9', '20', '41.8', '86', '26.5', '51', '18.9']
['1966', '3', '30', '20', '0', '84', '29.4', '55', '19.2', '20', '0', '86', '31.8', '51', '18.3', '20', '0', '86', '30.1', '51', '16.8']
['1966', '3', '31', '20', '.3', '84', '28.9', '55', '18.8', '20', '0', '86', '30', '51', '15.9', '20', '0', '86', '29', '51', '14.3']
['1967', '1', '1', '20', '0', '84', '26.8', '55', '18.4', '20', '0', '86', '30', '51', '17.7', '20', '3.5', '86', '28.5', '51', '16.1']
['1967', '1', '2', '20', '.3', '84', '26.2', '55', '19.1', '20', '0', '86', '30', '51', '17.5', '20', '0', '86', '27.5', '51', '16.5']
['1967', '1', '3', '20', '0', '84', '28.9', '55', '18.1', '20', '1.4', '86', '31.2', '51', '15', '20', '0', '86', '29.5', '51', '15']
['1967', '1', '4', '20', '0', '84', '30', '55', '20.4', '20', '0', '86', '31', '51', '17.8', '20', '0', '86', '30.6', '51', '17.9']
['1967', '1', '5', '20', '2.7', '84', '29.4', '55', '18.9', '20', '2', '86', '30.6', '51', '18.5', '20', '.4', '86', '29.8', '51', '18.5']
['1967', '1', '6', '20', '18.4', '84', '24.4', '55', '17.9', '20', '37', '86', '26.8', '51', '17.9', '20', '38.6', '86', '25.7', '51', '18.2']
['1967', '1', '7', '20', '.5', '84', '27.4', '55', '19.2', '20', '0', '86', '28.6', '51', '17.3', '20', '0', '86', '26.5', '51', '16.7']
['1967', '1', '8', '20', '3.6', '84', '27.8', '55', '18.6', '20', '8.4', '86', '30.9', '51', '16.3', '20', '8.3', '86', '28.3', '51', '17']
['1967', '1', '9', '20', '0', '84', '27.2', '55', '20.3', '20', '0', '86', '28.6', '51', '17.7', '20', '0', '86', '28.2', '51', '19.1']
['1967', '1', '10', '20', '0', '84', '27.8', '55', '19.3', '20', '1.2', '86', '29.8', '51', '18.7', '20', '0', '86', '28.9', '51', '19.1']
['1967', '1', '11', '20', '17.6', '84', '24.4', '55', '17', '20', '45.8', '86', '25.8', '51', '18.7', '20', '28', '86', '25.8', '51', '18']
['1967', '1', '12', '20', '14.3', '84', '27', '55', '17.8', '20', '28.6', '86', '28.6', '51', '17', '20', '14.5', '86', '27', '51', '16.8']
['1967', '1', '13', '20', '56.6', '84', '27.8', '55', '17.5', '20', '42', '86', '29.8', '51', '17.7', '20', '62.8', '86', '29.7', '51', '18.1']
['1967', '1', '14', '20', '11.4', '84', '28.2', '55', '18.8', '20', '14.6', '86', '28.6', '51', '18.8', '20', '8.7', '86', '29.4', '51', '18.9']
['1967', '1', '15', '20', '.2', '84', '28.4', '55', '18', '20', '1', '86', '30.8', '51', '19', '20', '0', '86', '29.6', '51', '18.2']
['1967', '1', '16', '20', '8.2', '84', '29.2', '55', '18.7', '20', '2.6', '86', '28.6', '51', '18.7', '20', '5.6', '86', '28.5', '51', '18.3']
